step,velocity_consensus_error,min_agent_distance,mean_goal_distance,min_obstacle_clearance,connected_components,lambda_2
561,0.015413719290003031,0.0006094361729014444,0.014964932303334282,4.426081229439158,1.0,29.99999999999993
562,0.015160926217275775,0.0006115437611134699,0.015053701858664522,4.426699073389244,1.0,29.99999999999993
563,0.014909708733546278,0.0006134556406220211,0.015167829352231228,4.427306137542422,1.0,29.99999999999993
564,0.014660113905556021,0.0005892287887821706,0.015307009229913938,4.427920321248471,1.0,29.99999999999993
565,0.01441218751110112,0.0003652208452230497,0.015493586173037113,4.42855187494496,1.0,29.99999999999993
566,0.014165974069966303,0.00020058037341698565,0.015672695694739905,4.4292006138319024,1.0,29.99999999999993
567,0.013921516875087888,0.00027206091578705764,0.015934026282410755,4.429866354926509,1.0,29.99999999999993
568,0.013678858023815554,0.0004751166851388292,0.01621964221886622,4.430544558857542,1.0,29.99999999999993
569,0.013438038449106477,0.0004706694152997485,0.01653883584643959,4.431224386294915,1.0,29.99999999999993
570,0.013199097950440936,0.00044831195243733507,0.01684507640022938,4.431921116881203,1.0,29.99999999999993
571,0.012962075224196113,0.0004264095414609606,0.017138576756624523,4.432634571604216,1.0,29.99999999999993
572,0.012727007893152701,0.0004049649058591087,0.017419548760173386,4.433364573258278,1.0,29.99999999999993
573,0.012493932534737384,0.00038398161394637424,0.01768820318026475,4.434110946456548,1.0,29.99999999999993
574,0.01226288470752296,0.00036346427440056095,0.01794474966946461,4.434852761132338,1.0,29.99999999999993
575,0.012033898975418289,0.0003434187808681115,0.018189396723220803,4.435580326395118,1.0,29.99999999999993
576,0.011807008928884801,0.0003238526201018578,0.0184223516409134,4.436294680177339,1.0,29.99999999999993
577,0.011582247202419996,0.0003047752626107002,0.01864382048822349,4.437026747513124,1.0,29.99999999999993
578,0.011359645487459257,0.00028619866107422296,0.018854008060799506,4.437776337619803,1.0,29.99999999999993
579,0.011139234539777915,0.00026813788981665504,0.019053117849203695,4.438543261547228,1.0,29.99999999999993
580,0.010921044180444454,0.00025061196917124204,0.01924135200511626,4.439327332193262,1.0,29.99999999999993
581,0.010705103289408798,0.000233644931552286,0.019418911308780606,4.440128364318256,1.0,29.99999999999993
582,0.010491439790942865,0.0002172672012843584,0.01958599513766779,4.440946174558605,1.0,29.99999999999993
583,0.010280080630431171,0.00020151737524447976,0.019742801436341446,4.441758620599657,1.0,29.99999999999993
584,0.010071051742498111,0.00018644450017948937,0.01988952668750505,4.442578473580398,1.0,29.99999999999993
585,0.00986437801123257,0.00017211093041959917,0.020026365884214577,4.443415241222958,1.0,29.99999999999993
586,0.009660083224425775,0.00015859578559038564,0.020153512503229058,4.444268743849677,1.0,29.99999999999993
587,0.009458190025395777,0.00014599885151278947,0.020271158479491125,4.445096681589569,1.0,29.99999999999993
588,0.00925871986829303,0.00013444437617243012,0.020379494181710422,4.445937281598778,1.0,29.99999999999993
589,0.009061692985999164,0.00012408346990338664,0.020478708389035805,4.44679526917483,1.0,29.99999999999993
590,0.008867128384222525,0.00011509264797576685,0.020568988268794438,4.447670456518706,1.0,29.99999999999993
591,0.008675043881829396,0.00010766473727868108,0.020650519355283607,4.44856265765914,1.0,29.99999999999993
592,0.008485456227098254,0.00010198808618546672,0.02072348552959067,4.4494716884670815,1.0,29.99999999999993
593,0.00829838133493237,9.821303416250199e-05,0.020788069000429715,4.450397366669179,1.0,29.99999999999993
594,0.008113834716073423,9.641243619303744e-05,0.0208444502859702,4.4513395118603665,1.0,29.99999999999993
595,0.007931832216057077,9.655207685563196e-05,0.020892808196645615,4.452297945515512,1.0,29.99999999999993
596,0.007752391269578347,9.848738644472036e-05,0.020933319818918734,4.453272491000178,1.0,29.99999999999993
597,0.007575533047455176,0.0001019897883139596,0.020966160499989863,4.4542629735805095,1.0,29.99999999999993
598,0.007401286214650796,0.0001067893060990466,0.020991503833427926,4.455269220432237,1.0,29.99999999999993
599,0.007229693689469152,5.072619926933959e-05,0.021009521645706904,4.456291060648859,1.0,29.99999999999993
600,0.00706082499284645,0.00011922026038121309,0.02102038398363275,4.457262017305541,1.0,29.99999999999993
601,0.0068947980705869735,0.00012639722632932514,0.021024259102640233,4.458192623378917,1.0,29.99999999999993
602,0.006731810842051533,0.00013397580079736518,0.021021313455943116,4.45914134916513,1.0,29.99999999999993
603,0.00657215281049042,0.00014182108680434763,0.021011711684523655,4.460107996666386,1.0,29.99999999999993
604,0.006416097027135878,0.00014982738677602982,0.02099561660794065,4.461092369699756,1.0,29.99999999999993
605,0.006263657177535043,0.0001579124078091385,0.020973189215940897,4.462094273915146,1.0,29.99999999999993
606,0.00611454433547714,0.00016601220314489803,0.0209445886608585,4.463113516812248,1.0,29.99999999999993
607,0.0059684093804961745,0.0001559957701352297,0.020909972250783927,4.464147229469887,1.0,29.99999999999993
608,0.005825001955535096,0.00016668191269176324,0.020869495443486024,4.46518937389266,1.0,29.99999999999993
609,0.005684172768922023,0.00018995552093211448,0.020823311841076268,4.466248456033381,1.0,29.99999999999993
610,0.005545836097925003,0.00019771529363304496,0.020771573185388095,4.467324293550657,1.0,29.99999999999993
611,0.0054099414606783285,9.32266124918004e-05,0.02071442935406927,4.468416705866714,1.0,29.99999999999993
612,0.005276457347560134,0.00021278245375904923,0.020652028357359666,4.469525514181344,1.0,29.99999999999993
613,0.005145362284580631,0.00022006418512496225,0.020584516335547108,4.470650541484953,1.0,29.99999999999993
614,0.005016639811751846,0.00022716559051270927,0.02051203755707961,4.471770766769803,1.0,29.99999999999993
615,0.0048902755629257515,0.00023408002649358476,0.02043473441732552,4.472875216936406,1.0,29.99999999999993
616,0.004766255550247214,0.00024080249607972494,0.02035274743795878,4.473996610133043,1.0,29.99999999999993
617,0.004644565207418442,0.0002473293394548144,0.020266215266963022,4.47513119960006,1.0,29.99999999999993
618,0.004525188952819213,0.00025365798947482566,0.020175274679231622,4.476238850964431,1.0,29.99999999999993
619,0.004408110121772046,0.00017908779760839085,0.02008006057775285,4.477364118769737,1.0,29.99999999999993
620,0.004293311153348096,0.00011860447775131323,0.01998070599536903,4.4785068101374685,1.0,29.99999999999993
621,0.004180773935761091,0.00021611860287187927,0.019877342097087268,4.479666733976786,1.0,29.99999999999993
622,0.0040704802316653054,0.0002769676717207779,0.01977009818293613,4.480843701001224,1.0,29.99999999999993
623,0.003962412125040708,0.00028229340685474675,0.01965910169134809,4.482037523744439,1.0,29.99999999999993
624,0.003856552452924491,0.0002874198726748934,0.01954447820305835,4.483248016574958,1.0,29.99999999999993
625,0.0037528852040273337,0.0002923483693065945,0.019426351445503844,4.484474995710008,1.0,29.99999999999993
626,0.0036513958789289977,0.00029708045474672494,0.019304843297708343,4.485718279228383,1.0,29.99999999999993
627,0.003552071811539266,0.0003016179054265508,0.019180073795644435,4.486957053664842,1.0,29.99999999999993
628,0.0034549024488976835,0.0003059626831068116,0.01905216113805516,4.488174048263002,1.0,29.99999999999993
629,0.0033598795771576954,0.0003101169069305472,0.018921221692722836,4.489408200923663,1.0,29.99999999999993
630,0.0032669974672629395,0.0003140828296927372,0.018787370003175582,4.490659323560681,1.0,29.99999999999993
631,0.0031762528967942917,0.0003178628176513542,0.018650718795814165,4.491927229868034,1.0,29.99999999999993
632,0.0030876449895196807,0.0003214593332214964,0.018511378987453208,4.49321173533504,1.0,29.99999999999993
633,0.003001174810459538,0.00032487492012389364,0.018369459693253893,4.494512657260633,1.0,29.99999999999993
634,0.002916844676000401,0.00032811219054436423,0.018225068235051007,4.495829814766741,1.0,29.99999999999993
635,0.0028346572005052413,0.0003311738140356869,0.01807831015004658,4.49716302881072,1.0,29.99999999999993
636,0.0027546142048863326,0.0003340625078402408,0.017929289199870666,4.498512122196908,1.0,29.99999999999993
637,0.0026767157294625573,0.0003367810284530371,0.017778107379991463,4.499876919587301,1.0,29.99999999999993
638,0.002600959458644961,0.00033933216424372455,0.017624864929463836,4.501257247511376,1.0,29.99999999999993
639,0.0025273408125822557,0.00034171872895419304,0.017469660341007096,4.502652934375055,1.0,29.99999999999993
640,0.0024558537848944533,0.00034394355596685836,0.017312590371400417,4.504063810468857,1.0,29.99999999999993
641,0.002386492389009976,0.00034600949325115475,0.017153750052181112,4.505489707975239,1.0,29.99999999999993
642,0.002319252437727996,0.0003479193988742909,0.01699323270064134,4.506930460975132,1.0,29.99999999999993
643,0.0022541333858713893,0.00034967613699399643,0.016831129931109315,4.508385905453706,1.0,29.99999999999993
644,0.0021911400884401314,0.00035128257430370606,0.016667531666503463,4.50985587930538,1.0,29.99999999999993
645,0.002130284497932103,0.00035274157685190625,0.01650252615014997,4.511340222338075,1.0,29.99999999999993
646,0.0020715875052210336,0.0003540560071780318,0.016336199957855797,4.512838776276751,1.0,29.99999999999993
647,0.0020150813569608313,0.0003493065969489938,0.016168638010225053,4.514351384766218,1.0,29.99999999999993
648,0.00196081352756199,0.0003443163564983201,0.015999923585209443,4.5158778933732515,1.0,29.99999999999993
649,0.0019088540607015056,0.0003393400412429031,0.01583013833088205,4.517418149588033,1.0,29.99999999999993
650,0.0018593115958837852,0.000334378888140788,0.015659362278427146,4.518972002824915,1.0,29.99999999999993
651,0.0018123721503683435,0.0003294341018995987,0.015487673855337019,4.520539304422546,1.0,29.99999999999993
652,0.0017683898018548822,0.0003245068553548238,0.015315149898802583,4.522119907643337,1.0,29.99999999999993
653,0.0017279824094714117,0.00031959828983763527,0.015141865669292645,4.52371366767233,1.0,29.99999999999993
654,0.0016916368946648709,0.00031470951555533804,0.014967894864312057,4.5253204416154515,1.0,29.99999999999993
655,0.0016590403645611181,0.0003098416119763264,0.014793309632329632,4.526940088497166,1.0,29.99999999999993
656,0.0016296510027446717,0.00030499562822193017,0.014618180586868096,4.528572469257566,1.0,29.99999999999993
657,0.0016031976897511583,0.0003001725834505687,0.014442576820745425,4.530217446748881,1.0,29.99999999999993
658,0.0015795976158610486,0.00029537346726758105,0.014266565920462663,4.531874885731462,1.0,29.99999999999993
659,0.0015588670572254013,0.00029059924011797954,0.014090213980728539,4.533544652869213,1.0,29.99999999999993
660,0.0015411243270546124,0.000285850833696344,0.01391358561911086,4.535226616724501,1.0,29.99999999999993
661,0.0015266559690334555,0.0002811291513550651,0.013736743990810483,4.536920647752573,1.0,29.99999999999993
662,0.0015158162265845889,0.00027643506852245,0.013559750803548905,4.5386266182954715,1.0,29.99999999999993
663,0.0015085064299638672,0.00027176943310996705,0.013382666332561712,4.540344402575471,1.0,29.99999999999993
664,0.0015042560797637469,0.00026713306594126446,0.013205549435689285,4.542073876688048,1.0,29.99999999999993
665,0.0015027117931722103,0.00026252676117476337,0.013028457568560409,4.543814918594396,1.0,29.99999999999993
666,0.0015036544743264766,0.0002579512867297332,0.012851446799859289,4.545567408113517,1.0,29.99999999999993
667,0.001506902627423815,0.000253407384718209,0.012674571826669664,4.547331226913864,1.0,29.99999999999993
668,0.0015122659087347863,0.0002488957718813935,0.012497885989891344,4.549106258504572,1.0,29.99999999999993
669,0.001519532252439638,0.00024441714002144174,0.012321441289718519,4.550892388226308,1.0,29.99999999999993
670,0.0015284700906817216,0.00023997215645124275,0.012145288401178143,4.552689503241717,1.0,29.99999999999993
671,0.001538836669777228,0.00023556146443358647,0.011969476689715758,4.5544974925254875,1.0,29.99999999999993
672,0.0015503882747986198,0.0002311856836334201,0.01179405422682915,4.556316246854059,1.0,29.99999999999993
673,0.0015628900079834192,0.00022684541056756659,0.011619067805741345,4.5581456587949765,1.0,29.99999999999993
674,0.0015761234883825248,0.00022254121906844295,0.011444562957105118,4.559985622695914,1.0,29.99999999999993
675,0.00158989166918326,0.00021827366073424583,0.011270583964733846,4.56183603467334,1.0,29.99999999999993
676,0.0016040209295566468,0.0002140432654060402,0.011097173881355088,4.5636967926009,1.0,29.99999999999993
677,0.0016183614107560334,0.00020985054163034968,0.010924374544381459,4.5655677960974685,1.0,29.99999999999993
678,0.0016327882721319277,0.000205695977140642,0.010752226591687546,4.567448946514927,1.0,29.99999999999993
679,0.0016472332258179502,0.00020158003933219964,0.01058076947739639,4.569340146925625,1.0,29.99999999999993
680,0.0016625225714334778,0.0001975031757557268,0.010410041487664052,4.571241302109606,1.0,29.99999999999993
681,0.0016783812003126097,0.00019346581460489868,0.010240079756459271,4.573152318541552,1.0,29.99999999999993
682,0.0016939596232227489,0.00018946836522501878,0.01007092028133236,4.575073104377465,1.0,29.99999999999993
683,0.0017091710130473679,0.00018551121861176985,0.009902597939170945,4.577003569441129,1.0,29.99999999999993
684,0.0017239642382180472,0.0001815947479325116,0.009735146501934768,4.578943625210337,1.0,29.99999999999993
685,0.0017382988779876614,0.00017771930905429811,0.009568598652366828,4.580893184802878,1.0,29.99999999999993
686,0.001752141805421851,0.00017388524107153934,0.009402985999677134,4.58285216296233,1.0,29.99999999999993
687,0.001765465756397315,0.00017009286685648752,0.009238339095190281,4.584820476043647,1.0,29.99999999999993
688,0.0017782483858570191,0.0001663424936204181,0.009074687447961478,4.586798041998556,1.0,29.99999999999993
689,0.00179047154050094,0.00016263441347608206,0.008912059540345518,4.58878478036076,1.0,29.99999999999993
690,0.0018021206667486744,0.00015896890402842813,0.008750482843524105,4.590780612230987,1.0,29.99999999999993
691,0.001813184317844317,0.00015534622896932234,0.008589983832983157,4.592785460261856,1.0,29.99999999999993
692,0.0018236537388024805,0.00015176663870439125,0.008430588003938219,4.594799248642593,1.0,29.99999999999993
693,0.001833522514407745,0.0001482303709759868,0.008272319886701624,4.596821903083605,1.0,29.99999999999993
694,0.0018427862691044522,0.00014473765153226855,0.008115203061989828,4.598853350800916,1.0,29.99999999999993
695,0.001851442409989199,0.00014128869479387146,0.007959260176169125,4.600893520500467,1.0,29.99999999999993
696,0.0018594899058343454,0.00013788370457121045,0.0078045129564335404,4.602942342362297,1.0,29.99999999999993
697,0.0018669290963794387,0.00013452287478831027,0.007650982225910808,4.604999748024612,1.0,29.99999999999993
698,0.0018737615271556785,0.00013120639024227478,0.007498687918697029,4.607065670567748,1.0,29.99999999999993
699,0.0018799898059304668,0.00012793442740831307,0.007347649094815786,4.609140044498038,1.0,29.99999999999993
700,0.0018856174775232762,0.00012470715525717262,0.00719788395509541,4.611222805731587,1.0,29.99999999999993
701,0.0018906489142847894,0.00012152473614299938,0.007049409855966084,4.613313891577964,1.0,29.99999999999993
702,0.0018950892199737501,0.00011838732670389651,0.006902243324170244,4.615413240723821,1.0,29.99999999999993
703,0.0018989441451299459,0.00011529507883890682,0.0067564000713889235,4.61752079321645,1.0,29.99999999999993
704,0.001902220012342053,0.0001122481407174325,0.006611895008772544,4.6196364904472675,1.0,29.99999999999993
705,0.0019049236500579328,0.00010924665786132152,0.006468742261385524,4.621760275135257,1.0,29.99999999999993
706,0.0019070623337917494,0.00010629077428156557,0.006326955182549535,4.623892091310347,1.0,29.99999999999993
707,0.001908643733754696,0.00010338063369826501,0.006186546368093318,4.626031884296786,1.0,29.99999999999993
708,0.0019096758680803194,0.00010051638082828348,0.006047527670502851,4.628179600696432,1.0,29.99999999999993
709,0.0019101670609362957,9.769816275012554e-05,0.005909910212967844,4.630335188372059,1.0,29.99999999999993
710,0.0019101259049162283,9.492613038882209e-05,0.005773704403325609,4.632498596430621,1.0,29.99999999999993
711,0.001909561227190818,9.220044007856826e-05,0.005638919947900114,4.634669775206508,1.0,29.99999999999993
712,0.0019084820589701762,8.95212552463618e-05,0.005505565865232539,4.636848676244788,1.0,29.99999999999993
713,0.0019068976078905771,8.688874821249683e-05,0.005373650499700855,4.639035252284448,1.0,29.99999999999993
714,0.0019048172329911184,8.430310212555264e-05,0.005243181535031356,4.641229457241644,1.0,29.99999999999993
715,0.0019022504219901877,8.176451303882141e-05,0.005114166007695906,4.643431246192944,1.0,29.99999999999993
716,0.001899206770609736,7.927319213324933e-05,0.004986610320194823,4.6456405753586045,1.0,29.99999999999993
717,0.0018956959637276359,7.682936811567006e-05,0.004860520254223952,4.647857402085849,1.0,29.99999999999993
718,0.0018917277581663912,7.44332897761675e-05,0.00473590098372429,4.650081684832175,1.0,29.99999999999993
719,0.0018873119669503675,7.208522873364406e-05,0.004612757087814885,4.652313383148699,1.0,29.99999999999993
720,0.0018824584448842213,6.978548237253861e-05,0.004491092563603457,4.654552457663519,1.0,29.99999999999993
721,0.001877177075323113,6.753437697750361e-05,0.004370910838879296,4.656798870065134,1.0,29.99999999999993
722,0.001871477758020505,6.533227105161201e-05,0.004252214784680678,4.659052583085883,1.0,29.99999999999993
723,0.0018653703979527826,6.317955884125588e-05,0.004135006727744302,4.661313560485463,1.0,29.99999999999993
724,0.0018588648950313563,6.107667402801444e-05,0.004019288462826538,4.663581767034471,1.0,29.99999999999993
725,0.001851971134623076,5.902409360068483e-05,0.003905061264905028,4.6658571684980155,1.0,29.99999999999993
726,0.0018446989788083918,5.702234183456444e-05,0.0037923259012566926,4.668139731619388,1.0,29.99999999999993
727,0.0018370582583144464,5.5071994346173794e-05,0.003681082643411628,4.670429424103798,1.0,29.99999999999993
728,0.0018290587650669121,5.317368217752817e-05,0.0035713312789884574,4.672726214602169,1.0,29.99999999999993
729,0.0018207102453102182,5.132809575819881e-05,0.003463071123416336,4.675030072695021,1.0,29.99999999999993
730,0.0018120223932510263,4.953598865129546e-05,0.0033563010315558433,4.677340968876423,1.0,29.99999999999993
731,0.0018030048451842275,4.779818089037984e-05,0.0032510194092557083,4.679658874538013,1.0,29.99999999999993
732,0.0017936671740648108,4.6115561717819836e-05,0.003147224224956045,4.681983761953129,1.0,29.99999999999993
733,0.001784018884492459,4.448909136686311e-05,0.003044913021878112,4.68431560426099,1.0,29.99999999999993
734,0.0017740694080787976,4.2919801629334615e-05,0.002944082936697375,4.686654375450996,1.0,29.99999999999993
735,0.0017638280991700479,4.140879471475211e-05,0.0028456324888475795,4.689000050347112,1.0,29.99999999999993
736,0.0017533042309002553,3.995723993676357e-05,0.0027509879725252343,4.691352604592336,1.0,29.99999999999993
737,0.0017425069915524838,3.844340582003861e-05,0.0026577347114877135,4.693712014633284,1.0,29.99999999999993
738,0.0017314454812073152,3.396049206685694e-05,0.0025658692052250554,4.696078257704862,1.0,29.99999999999993
739,0.0017201287086597177,2.553487616651712e-05,0.002475388247814531,4.698451311815054,1.0,29.99999999999993
740,0.0017085655885869444,2.3232399555312597e-05,0.0023876229082109434,4.7008311557298095,1.0,29.99999999999993
741,0.0016967649389515486,2.1088965538064553e-05,0.00230616438180534,4.703217768958033,1.0,29.99999999999993
742,0.0016847354786248198,1.6987970767932798e-05,0.0022261323749762415,4.7056111317367035,1.0,29.99999999999993
743,0.001672485825217133,1.2980440766309874e-05,0.002150154882885667,4.708011225016099,1.0,29.99999999999993
744,0.0016600244931027361,9.065994849833327e-06,0.0020757218106933597,4.710418030445127,1.0,29.99999999999993
745,0.0016473598916274116,5.2458563704885135e-06,0.002002411161653297,4.712831530356789,1.0,29.99999999999993
746,0.001634500323488331,1.542098938209843e-06,0.0019303837941705055,4.7152517077537635,1.0,29.99999999999993
747,0.0016214539832761403,2.1802089714006173e-06,0.0018672444504844884,4.717678546294102,1.0,29.99999999999993
748,0.0016082289561701198,5.718824915261633e-06,0.0018068470898864363,4.7201120302770505,1.0,29.99999999999993
749,0.0015948332167778029,9.18520811424841e-06,0.0017486454009077816,4.722552144629015,1.0,29.99999999999993
750,0.0015812746281110973,1.2567850962012917e-05,0.0016932124391679777,4.724998874889626,1.0,29.99999999999993
751,0.0015675609406914405,1.586610984454892e-05,0.0016385681185831474,4.727452207197958,1.0,29.99999999999993
752,0.0015536997917770473,1.908050990438554e-05,0.0015847109524679307,4.729912128278863,1.0,29.99999999999993
753,0.0015396987047057637,2.2211861550354765e-05,0.001531639335703744,4.7323786254294475,1.0,29.99999999999993
754,0.001525565088347474,2.523791865437891e-05,0.0014801661230140072,4.734851686505683,1.0,29.99999999999993
755,0.0015113062366603326,2.5067674467420122e-05,0.001431894837937016,4.7373312999091315,1.0,29.99999999999993
756,0.0014969293283455605,2.495559466499408e-05,0.001384324244258374,4.739817454573839,1.0,29.99999999999993
757,0.0014824414265957465,2.4898177919782993e-05,0.0013374523971697318,4.742310139953344,1.0,29.99999999999993
758,0.0014678494789320254,2.4891686977664465e-05,0.0012925340819612018,4.744809346007831,1.0,29.99999999999993
759,0.0014531603171257133,2.493222101248878e-05,0.0012513140353208195,4.747315063191428,1.0,29.99999999999993
760,0.0014383806572002915,2.5015787761164118e-05,0.0012152366542823004,4.749827282439637,1.0,29.99999999999993
761,0.0014235170995098446,2.5138371840061558e-05,0.001181153692642294,4.752345995156907,1.0,29.99999999999993
762,0.0014085761288903363,2.529599637761676e-05,0.001150171185154231,4.754871193204355,1.0,29.99999999999993
763,0.001393564114880296,2.5484776110942683e-05,0.0011197869641060491,4.757402868887624,1.0,29.99999999999993
764,0.001378487312007697,2.570096091244762e-05,0.0010928062842884092,4.759941014944888,1.0,29.99999999999993
765,0.0013633518601400168,2.5940969584824066e-05,0.0010685192367884512,4.762485624535007,1.0,29.99999999999993
766,0.0013481637848946565,2.6201414366076152e-05,0.0010471240452529693,4.765036691225799,1.0,29.99999999999993
767,0.0013329289981070488,2.6479116997734097e-05,0.0010273717157822046,4.767594208982499,1.0,29.99999999999993
768,0.0013176532983539878,2.6771117507224408e-05,0.0010093119505951906,4.770158172156336,1.0,29.99999999999993
769,0.001302342371529819,2.7074676903986045e-05,0.0009930709499664648,4.772728575473255,1.0,29.99999999999993
770,0.0012870017914733529,2.7387275054323306e-05,0.0009789317564238393,4.775305414022804,1.0,29.99999999999993
771,0.0012716370206434264,2.7706604822180815e-05,0.0009660443543437178,4.777888683247141,1.0,29.99999999999993
772,0.0012562534108412626,2.803056351614669e-05,0.0009531571188317037,4.780478378930223,1.0,29.99999999999993
773,0.001240856203977829,2.8357242482719853e-05,0.0009402741675539394,4.783074497187099,1.0,29.99999999999993
774,0.0012254505328846079,2.8684915552569968e-05,0.0009273995199074629,4.785677034453389,1.0,29.99999999999993
775,0.0012100414221662553,2.90120268833867e-05,0.0009145370965704794,4.788285987474887,1.0,29.99999999999993
776,0.0011946337890937652,2.9337178644850087e-05,0.0009016907260298139,4.790901353297317,1.0,29.99999999999993
777,0.0011792324445369224,2.9659118860642095e-05,0.0008916594404319809,4.79352312925623,1.0,29.99999999999993
778,0.0011638420939348835,2.9976729624222384e-05,0.0008820436896510363,4.796151312967071,1.0,29.99999999999993
779,0.0011484673383038288,3.0289015860335314e-05,0.0008723764647753646,4.798785902315353,1.0,29.99999999999993
780,0.001133112675280852,3.059509472514513e-05,0.0008627866401105361,4.801426895447018,1.0,29.99999999999993
781,0.00111778250020321,3.0894185692264184e-05,0.0008562816549595447,4.8040742907589085,1.0,29.99999999999993
782,0.0011024811072223072,3.118560135439853e-05,0.0008509807704294847,4.806728086889422,1.0,29.99999999999993
783,0.001087212690451789,3.146873893588018e-05,0.0008491508559247469,4.809388282709272,1.0,29.99999999999993
784,0.0010719813451492905,3.174307249746937e-05,0.0008486663143722244,4.812054877312425,1.0,29.99999999999993
785,0.0010567910689314155,3.20081458003998e-05,0.0008479218288573938,4.814727870007159,1.0,29.99999999999993
786,0.0010416457630217089,3.2263565794827066e-05,0.0008469238761403599,4.81740726030729,1.0,29.99999999999993
787,0.001026549233531358,3.250899669444989e-05,0.0008456788587401176,4.820093047923517,1.0,29.99999999999993
788,0.0010115051927725423,3.274415458516726e-05,0.0008441931046014112,4.822785232754932,1.0,29.99999999999993
789,0.000996517260604362,3.296880253612949e-05,0.000842472866870196,4.825483814880658,1.0,29.99999999999993
790,0.000981588965811305,3.318274616334149e-05,0.0008409500439549334,4.828188794551637,1.0,29.99999999999993
791,0.0009667237475143247,3.338582960795935e-05,0.0008420244194561383,4.830900172182548,1.0,29.99999999999993
792,0.000951924956614534,3.3577931897543305e-05,0.0008428035628313783,4.833617948343891,1.0,29.99999999999993
793,0.0009371958572695369,3.375896364212769e-05,0.0008432943096920525,4.836342123754173,1.0,29.99999999999993
794,0.0009225396284023721,3.392886404646783e-05,0.0008435034245003069,4.8390726992722755,1.0,29.99999999999993
795,0.0009079593652429162,3.408759820084284e-05,0.000843437599523777,4.841809675889923,1.0,29.99999999999993
796,0.0008934580809014262,3.423515462558829e-05,0.0008431034545567852,4.844553054724312,1.0,29.99999999999993
797,0.0008790387079736821,3.437154304660238e-05,0.000844395339396128,4.847302837010873,1.0,29.99999999999993
798,0.0008647041001768293,3.4496792369411326e-05,0.0008477985112658201,4.850059024096162,1.0,29.99999999999993
799,0.0008504570340145956,3.461094884979762e-05,0.0008530595508161066,4.852821617430897,1.0,29.99999999999993
800,0.0008363002104699571,3.408002321218973e-05,0.0008607820767643719,4.85559061856311,1.0,29.99999999999993
801,0.0008222362567225914,2.784624395861753e-05,0.0008697913017640612,4.858366029131461,1.0,29.99999999999993
802,0.0008082677278874206,1.5523753519448058e-05,0.0008802087702387999,4.861147850858664,1.0,29.99999999999993
803,0.0007943971087694097,1.1330388536701236e-05,0.000891669547790051,4.863936085545043,1.0,29.99999999999993
804,0.0007806268156282772,2.0203988047179192e-05,0.000907506025275418,4.866730735062235,1.0,29.99999999999993
805,0.0007669591979448077,2.7309319241945344e-05,0.0009248072886795096,4.869531801347003,1.0,29.99999999999993
806,0.0007533965401784123,2.6031625688457658e-05,0.0009425176269574649,4.872339286395197,1.0,29.99999999999993
807,0.0007399410635026458,2.4779581380831214e-05,0.0009595013115010676,4.875153192255824,1.0,29.99999999999993
808,0.0007265949275023594,2.3553317772450555e-05,0.0009757703472128803,4.877973521025261,1.0,29.99999999999993
809,0.000713360231812368,2.2353008914615713e-05,0.0009913366795708117,4.880800274841576,1.0,29.99999999999993
810,0.000700239017673146,2.1178881246732186e-05,0.0010062121922267278,4.8836334558789884,1.0,29.99999999999993
811,0.0006872332693743952,2.0031225798893897e-05,0.0010204087046890658,4.88647306634245,1.0,29.99999999999993
812,0.0006743449155519559,1.8910413507134617e-05,0.001033937970077282,4.8893191084623355,1.0,29.99999999999993
813,0.0006615758302981288,1.7816914558688157e-05,0.001046811672955173,4.8921688354269195,1.0,29.99999999999993
814,0.0006489278340401744,1.675132299454627e-05,0.0010590414272383182,4.895020209910273,1.0,29.99999999999993
815,0.000636402694137059,1.57143881810562e-05,0.0010706387741704205,4.897878172476823,1.0,29.99999999999993
816,0.0006240021251414294,1.4707055269452247e-05,0.0010816151803767584,4.900742724757404,1.0,29.99999999999993
817,0.0006117277886734722,1.3730517449316284e-05,0.0010919820359843464,4.903613868348445,1.0,29.99999999999993
818,0.0005995812928574088,1.278628356996921e-05,0.0011017506528133482,4.906491604808318,1.0,29.99999999999993
819,0.0005875641912822673,1.187626559596735e-05,0.0011109322626367453,4.909375935653777,1.0,29.99999999999993
820,0.0005756779814691923,1.100289112012994e-05,0.0011195380155073402,4.912266862356524,1.0,29.99999999999993
821,0.000563924102861808,1.0169246277380322e-05,0.0011275789781504575,4.91516438633985,1.0,29.99999999999993
822,0.0005523039344088177,9.379252649750011e-06,0.0011350661324235059,4.9180685089754075,1.0,29.99999999999993
823,0.0005408187918849903,8.637875948233934e-06,0.0011420103738377589,4.920979231580069,1.0,29.99999999999993
824,0.0005294699252058288,7.951349582165594e-06,0.001148422510144126,4.923896555412882,1.0,29.99999999999993
825,0.0005182585161431248,7.327366357596925e-06,0.0011543132599813569,4.9268204816721335,1.0,29.99999999999993
826,0.000507185677059203,6.775138498365992e-06,0.0011596932515848207,4.929751011492506,1.0,29.99999999999993
827,0.0004962524515744851,6.305152238425461e-06,0.0011645730215542167,4.93268814594233,1.0,29.99999999999993
828,0.0004854598185160644,5.928382505178108e-06,0.001168963013682672,4.935631886020926,1.0,29.99999999999993
829,0.00047480870116075317,5.654782936477288e-06,0.0011728735778409353,4.9385822326560485,1.0,29.99999999999993
