step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
20,14.909943378927116,14.909943378927116,14.640683903388243,0.9232002877518145,0.9366704435107003,0.959105330234784,1.4821198001848062,0.3632804872341768,0.7060539443600233,4.628478634772335,2.0475234166517606,0.0,0.0,0.0,3.0,1.6886258555699727,7.897126453682935,0.8209901259296619,1.4490372868217576,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
21,14.906175462941917,14.906175462941917,14.637990285963513,0.9413761810030638,0.9338608100779111,0.9792862609981988,1.5122676144400626,0.37180942986866283,0.6982215318711688,4.615202730248391,2.0565706448639425,0.0,0.0,0.0,3.0,1.6975234166517605,7.374614944289564,0.8362769356479076,1.5600831364956378,-1.0,-1.0,8.0,1.0,0.8137123548837306,1.0
22,14.902263290751288,14.902263290751288,14.635185003668651,0.9583427607700014,0.9310067932127601,0.998156018757984,1.5399314309161367,0.38016638587148227,0.6904523813203859,4.601454552126438,2.0657515136893982,0.0,0.0,0.0,3.0,1.7065706448639424,6.924901174613245,0.7898170629722616,1.6733708287487559,-1.0,-1.0,7.9,1.0,0.7147106680315736,1.0
23,14.898209143312949,14.898209143312949,14.632269341221516,0.9741788778019501,0.9281089295590174,1.0157888830442012,1.5652145969737714,0.3884017519491938,0.6827616985022931,4.587245328075278,2.075050379663853,0.0,0.0,0.0,3.0,1.7157515136893982,6.539496519489947,0.8043847610816612,1.788885792191867,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
24,14.894015264167724,14.894015264167724,14.629244567672496,0.9889639922230608,0.9251682885207334,1.0322568155441245,1.5882185000782232,0.3965600553365676,0.6751632479436044,4.572586534512064,2.084451998736648,0.0,0.0,0.0,3.0,1.7250503796638528,6.2098181076895616,0.7882863425118287,1.9066279663556984,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
25,14.88968386180791,14.88968386180791,14.62611193666968,1.0027757207404062,0.9221861216477467,1.0476271812628024,1.609042984542083,0.40468000688919026,0.6676694453619938,4.557489903039001,2.093941545493343,0.0,0.0,0.0,3.0,1.734451998736648,5.9277261355436925,0.7722705473902567,2.0262470470052794,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
26,14.885217111897171,14.885217111897171,14.622872686716036,1.0156896583920556,0.9191638251205257,1.0619631392224798,1.6277863126461247,0.41279451390808974,0.6602914407648897,4.541967425580173,2.1035046342201005,0.0,0.0,0.0,3.0,1.743941545493343,5.686179815643638,0.7563609130149406,2.1476232001936992,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
27,14.880617170295812,14.880617170295812,14.61952805423045,1.027778172469751,0.9161033452017252,1.0753234774868135,1.644525593611949,0.4209284810075343,0.6530391937388952,4.526031384823515,2.113127340971775,0.0,0.0,0.0,4.0,1.7535046342201004,5.4787921641135195,0.771396383964757,2.270693867104643,-1.0,-1.0,8.1,1.0,0.8437226794350488,1.0
28,14.875886164387689,14.875886164387689,14.616079261379909,1.0391110835373907,0.9130063296795795,1.0877665165491615,1.6593583368787417,0.42909790185857527,0.6459215422746263,4.50969433290663,2.12279622585465,0.0,0.0,0.0,4.0,1.7631273409717747,5.3005062227092985,0.784799920663954,2.395687665861805,-1.0,-1.0,8.2,1.0,0.8459338118600953,1.0
29,14.871026189529246,14.871026189529246,14.612527510443371,1.0497586841413544,0.9098751965635384,1.0993631975754456,1.672437762949604,0.43729159462724215,0.6389462662952027,4.492969078638555,2.1324983547857412,0.0,0.0,0.0,4.0,1.7727962258546501,5.1466094208113375,0.796906490690417,2.522157922576336,-1.0,-1.0,8.3,1.0,0.8576128910810277,1.0
30,14.866039310579968,14.866039310579968,14.608873984942528,1.0597937555803045,0.9067140455617716,1.1103134835930315,1.6839974376010727,0.44519145053151704,0.6321201468938686,4.475868686731858,2.142221320062988,0.0,0.0,0.0,4.0,1.7824983547857411,5.012135897838794,0.8365455988817211,2.650009604665108,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
31,14.86092759489251,14.86092759489251,14.605119884156515,1.0692796143166345,0.9035284460920225,1.1227357409864793,1.7010623135753045,0.4476888012229596,0.6254490246869279,4.458406532176289,2.151953259159743,0.0,0.0,0.0,5.0,1.7922213200629877,4.890280605781349,0.8183273401739922,2.7791536354512525,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
32,14.855693108400152,14.855693108400152,14.601266423446562,1.0782731382261104,0.9003243602966851,1.1358441563490957,1.7348742966052466,0.4468631409334447,0.618937857172573,4.4405962865487485,2.1616828712443485,0.0,0.0,0.0,5.0,1.8019532591597427,4.777651903316321,0.8828413176419325,2.909506882559581,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
33,14.850337887827237,14.850337887827237,14.597314809642024,1.0868253194815893,0.8971072418065268,1.1484115026797292,1.767355620552804,0.4459258506463591,0.6125907689622191,4.422451853882935,2.171399431202067,0.0,0.0,0.0,6.0,1.8116828712443485,4.67298133647549,0.8635249506012247,3.040992326112708,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
34,14.844863940605986,14.844863940605986,14.593266246957468,1.0949816911619814,0.8938835067902682,1.160428610348036,1.7985185916440602,0.44506845811567036,0.606411100228663,4.403987053859819,2.1810928008500015,0.0,0.0,0.0,6.0,1.821399431202067,4.574368072839006,0.844475989783593,3.1735392084270346,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
35,14.839273228874521,14.839273228874521,14.58912192010718,1.1027809864517772,0.8906590579056574,1.1719341976665718,1.8284049855527318,0.44435676900671633,0.6004014538311817,4.385215284976605,2.1907534369030612,0.0,0.0,0.0,6.0,1.8310928008500014,4.481035556946096,0.8779559212596226,3.3076647480445893,-1.0,-1.0,9.0,1.0,1.031801519811292,1.0
36,14.833567670126863,14.833567670126863,14.58488299496594,1.1102562130943643,0.887439837589969,1.1829712786565363,1.8570720456555936,0.4438342612554937,0.5945637413791748,4.366149372531759,2.200372395515946,0.0,0.0,0.0,6.0,1.8407534369030611,4.390999984298294,0.8838308488673761,3.442990861129978,-1.0,-1.0,9.1,1.0,1.0379372886707852,1.0
37,14.827749133011773,14.827749133011773,14.580550619214263,1.1174399240546897,0.8842326591714249,1.1935866458876765,1.8846107733755115,0.4435364816551432,0.5888992284048881,4.346801236888642,2.209941333384036,0.0,0.0,0.0,6.0,1.850372395515946,4.3028458955947055,0.8893137752126211,3.5792574601296208,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
