step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
53,14.718598177470634,14.718598177470634,14.497066319165704,1.2017158821096905,0.8335895801851181,1.3291549815453534,2.239248585387322,0.4767292739518433,0.5221042888146636,4.005453206024785,2.7271060589679843,0.0,0.0,0.0,1.0,2.372821768202758,2.9451003957475583,0.6472357342070684,5.868715730018161,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
54,14.711042431030979,14.711042431030979,14.49122871227108,1.2053400832155217,0.8309027205222528,1.3359655152961554,2.257720361244932,0.48016422693740096,0.5191342115646517,3.9823503273022673,2.731234878500562,0.0,0.0,0.0,1.0,2.377106058967984,2.8620186013450444,0.6585189732147124,6.019079816238543,-1.0,-1.0,9.5,1.0,1.1924387212117875,1.0
55,14.703401381218692,14.703401381218692,14.485314557325598,1.2086976167596595,0.8282281262498586,1.3425721796669756,2.27565333646956,0.4835800004994313,0.5162952447761581,3.9590719727828443,2.735208831612291,0.0,0.0,0.0,1.0,2.3812348785005617,2.7796807123543656,0.6694135784389577,6.1699392141870275,-1.0,-1.0,9.6,1.0,1.2040726794358365,1.0
56,14.695676561236997,14.695676561236997,14.479324748210837,1.2117732807200918,0.825559396669738,1.3489675638388872,2.292988586740377,0.48693717369282946,0.513583647226336,3.9356248739119377,2.7390287874920496,0.0,0.0,0.0,1.0,2.385208831612291,2.6984453520740757,0.6798544824314491,6.321259123097775,-1.0,-1.0,9.7,1.0,1.3014819727059637,1.0
57,14.687869505909504,14.687869505909504,14.473260168280179,1.2145562007046773,0.8228907053299859,1.355148598275662,2.3096614045079553,0.4901938957113921,0.5109956760990114,3.9120164234871964,2.7426958622416375,0.0,0.0,0.0,1.0,2.3890287874920495,2.618586530055903,0.6902251892007352,6.473003415857025,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
58,14.679981750745048,14.679981750745048,14.467121690485781,1.217036191394958,0.8202160944812881,1.361112510008982,2.3256025710434347,0.49330829369316626,0.508527601529119,3.899562864050155,2.7462114018276504,0.0,0.0,0.0,1.0,2.3926958622416374,2.5406041355816216,0.6745609964650748,6.625134624675875,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
59,14.672014831081729,14.672014831081729,14.460910177503889,1.219202772550705,0.8175293258769036,1.366855608600139,2.340739611809275,0.49624007474479664,0.5061757243436722,3.887312159076447,2.749576969147148,0.0,0.0,0.0,1.0,2.3962114018276504,2.4650386328559835,0.659220175379771,6.777613858242913,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
60,14.663970281311592,14.663970281311592,14.454626481858549,1.2210454374281603,0.8148239494403415,1.3723733209084341,2.3549980489701716,0.49895130171401086,0.5039363883990641,3.8749933145034974,2.7527943337392586,0.0,0.0,0.0,1.0,2.399576969147148,2.392482544128084,0.66988992469171,6.930851681036643,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
61,14.655849632579784,14.655849632579784,14.448271446043742,1.2225551957578582,0.8120936644532352,1.377661256925161,2.36830265677281,0.5014076270790849,0.5018059894013589,3.8626057814580053,2.7558654585106557,0.0,0.0,0.0,1.0,2.4027943337392585,2.3235875108796247,0.6546227970349604,7.084615162704696,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
62,14.647654407766556,14.647654407766556,14.44184590264396,1.2237268116708981,0.8093328578914365,1.3827169383449707,2.3805790379985337,0.5035794521013975,0.49978098265533777,3.8501490530731486,2.758792486898795,0.0,0.0,0.0,1.0,2.4058654585106556,2.2589542414647283,0.6396868588146106,7.2386263508412725,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
63,14.639386120810977,14.639386120810977,14.435350674453195,1.2245552912374837,0.80653586415955,1.3875373705117018,2.3917556298054077,0.5054398577029929,0.49785788978806317,3.8376226665939077,2.761577730485235,0.0,0.0,0.0,1.0,2.408792486898795,2.1993234553438255,0.6510706112881174,7.392841699319044,-1.0,-1.0,10.0,1.0,1.4851137041079845,1.0
64,14.631046278954354,14.631046278954354,14.428786576648397,1.2250352833370095,0.8036969794890861,1.392118753493765,2.4017646813602855,0.5069641682991646,0.4960333045203182,3.825026212155222,2.764223657053222,0.0,0.0,0.0,2.0,2.411577730485235,2.1454780634097714,0.6361686843996321,7.547216630791075,-1.0,-1.0,10.0,1.0,1.4851137041079845,1.0
65,14.622636380734544,14.622636380734544,14.422154419394323,1.225165683661187,0.8008114241089974,1.3964608594639163,2.410542891400586,0.5081281826098175,0.494303897558836,3.81235934254482,2.7667328791129204,0.0,0.0,0.0,2.0,2.414223657053222,2.0984104704799598,0.672576314514668,7.70170593784574,-1.0,-1.0,10.2,1.0,1.619068488182967,1.0
66,14.614157905199182,14.614157905199182,14.415455003190617,1.2249498546602449,0.7978752413350055,1.4005673072452063,2.4180388260323116,0.5089105785999591,0.4926664206756303,3.799621757661687,2.769108142892118,0.0,0.0,0.0,2.0,2.4167328791129203,2.058628955202594,0.6576025281638266,7.856264305344612,-1.0,-1.0,10.2,1.0,1.619068488182967,1.0
67,14.605612309078245,14.605612309078245,14.408689123365768,1.224395047227095,0.794886463521378,1.4044455888072067,2.4242686127208675,0.509298602777018,0.49111763678784043,3.7868131995350014,2.7713523177298978,0.0,0.0,0.0,3.0,2.4191081428921177,2.0261714539607647,0.6680716166584629,8.010846880625545,-1.0,-1.0,10.3,1.0,1.6270737477911241,1.0
68,14.597001024071492,14.597001024071492,14.40185756835105,1.2235089841932765,0.7918434460390422,1.4081041423784322,2.429259570301875,0.5092813647909379,0.4896543597309744,3.7739334451937574,2.7734683876038195,0.0,0.0,0.0,3.0,2.4213523177298977,2.0009998118178403,0.6778830437653501,8.165409346384664,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
69,14.588325451326309,14.588325451326309,14.394961117104486,1.2223033642708896,0.7887453860174947,1.4115551851601835,2.4330325062715965,0.5088476447281194,0.48827350371656103,3.7609823043671238,2.775459442140136,0.0,0.0,0.0,3.0,2.4234683876038194,1.9826843504240397,0.6625258968748826,8.319908286547562,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
70,14.579586954330619,14.579586954330619,14.388000539222299,1.2207949144281307,0.7855933586073216,1.414817998546455,2.4356038583963917,0.5079850269392772,0.48697208271653974,3.747959618957918,2.777328666899689,0.0,0.0,0.0,3.0,2.425459442140136,1.9705594524552432,0.6475301551158474,8.47430184374563,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
71,14.570786857536486,14.570786857536486,14.380976595046407,1.2190009013194718,0.7823890768105375,1.4179134518228063,2.43698824995542,0.5066810108434632,0.4857472094998786,3.7348652619676823,2.7790793340636735,0.0,0.0,0.0,3.0,2.427328666899689,1.96400632509619,0.6328937216140466,8.628654173106701,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
72,14.561926448880007,14.561926448880007,14.373890035769222,1.2169371786103105,0.7791340369477774,1.420859859394327,2.437199693079186,0.5049253586479147,0.4845960943573042,3.7216991359243234,2.7807147934784715,0.0,0.0,0.0,3.0,2.4290793340636734,1.96256239266484,0.691565493563991,8.783774693245679,-1.0,-1.0,10.7,1.0,1.9040360843890154,1.0
73,14.553006980953665,14.553006980953665,14.366741603536036,1.2146193659010234,0.7758297679140356,1.4236730822062897,2.4362519716679505,0.5027124195567195,0.48351604354676353,3.708461170987971,2.782238464083885,0.0,0.0,0.0,3.0,2.4307147934784714,1.965812309082315,0.700162690405823,8.938704734442476,-1.0,-1.0,10.8,1.0,2.07926143009834,1.0
74,14.544029664536499,14.544029664536499,14.35953203155868,1.2120687125940461,0.772479204422571,1.4263696847362488,2.4341591949900203,0.5000459321982745,0.482504457482797,3.6951513223098895,2.7836538255926917,0.0,0.0,0.0,3.0,2.432238464083885,1.97359878814032,0.6853771692898248,9.093512109800477,-1.0,-1.0,10.8,1.0,2.07926143009834,1.0
