step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
1394,7.744307618289942,7.72880461752934,0.016562283592072787,0.31969359353153076,1.0177034076835572,0.0,0.0,0.0,0.2178289611093113,19.0,1.0,19.99999999999998
1395,7.7342643421806585,7.718741203974517,0.016874071362722693,0.3195124081055497,1.019351834332476,0.0,0.0,0.0,0.21783675868843372,19.0,1.0,19.99999999999998
1396,7.724224797947739,7.708681577472393,0.01719041760800552,0.3193388243984608,1.021010453812464,0.0,0.0,0.0,0.2178452387261583,19.0,1.0,19.99999999999998
1397,7.714190133098198,7.6986268899052925,0.017509800214409052,0.31917339964293556,1.0226782698231287,0.0,0.0,0.0,0.2178544011366683,19.0,1.0,19.99999999999998
1398,7.704161497202572,7.688578294940251,0.017830855360161508,0.31901661692341543,1.018723836173995,0.0,0.0,0.0,0.2178642452188332,19.0,1.0,19.99999999999998
1399,7.694140038473085,7.6785369446037866,0.018152403737310266,0.3188688879421132,1.009549791220981,0.0,0.0,0.0,0.21787476921849272,19.0,1.0,19.99999999999998
1400,7.68412690938972,7.668503995358016,0.01847306787804554,0.31873055615556506,1.000429674083175,0.0,0.0,0.0,0.21788597108979127,19.0,1.0,19.99999999999998
1401,7.67412327412913,7.658480615890207,0.018791365754369897,0.3186019001117207,0.991365158626092,0.0,0.0,0.0,0.21789784913319982,19.0,1.0,19.99999999999998
1402,7.664130305875341,7.648467984127751,0.019106249322376544,0.31848313696470093,0.9823579366765761,0.0,0.0,0.0,0.21791040119997568,19.0,1.0,19.99999999999998
1403,7.654149183925172,7.638467284153869,0.01941701018269793,0.31837442614755324,0.9734097177597586,0.0,0.0,0.0,0.21792362418702393,19.0,1.0,19.99999999999998
1404,7.644181090620964,7.6284797030415445,0.019723207978027558,0.3182758730837606,0.9645222271329964,0.0,0.0,0.0,0.2179375137839005,19.0,1.0,19.99999999999998
1405,7.634227210395915,7.61850642969064,0.020024995898894823,0.3181875328816124,0.9556972027299117,0.0,0.0,0.0,0.21795206474542764,19.0,1.0,19.99999999999998
1406,7.624288727653425,7.608548652622897,0.020322682377491418,0.3181094139626101,0.9469363931887479,0.0,0.0,0.0,0.21796727079100092,19.0,1.0,19.99999999999998
1407,7.614366823341558,7.598607556575154,0.0206164561683497,0.3180414816357681,0.9382415558512961,0.0,0.0,0.0,0.21798312428537103,19.0,1.0,19.99999999999998
1408,7.604462671538352,7.5886843190921045,0.020906446531888518,0.3179836616103133,0.9296144538615473,0.0,0.0,0.0,0.21799961605680648,19.0,1.0,19.99999999999998
1409,7.594577436066305,7.578780107142601,0.02119274693473789,0.3179358434192815,0.9210568527950532,0.0,0.0,0.0,0.21801673530377463,19.0,1.0,19.99999999999998
1410,7.584712267155591,7.568896073782217,0.02147541468402473,0.31789788373756994,0.912570517071471,0.0,0.0,0.0,0.2180344695597126,19.0,1.0,19.99999999999998
1411,7.574868298175673,7.559033354883662,0.021754453726490038,0.31786960958328275,0.9041572063003259,0.0,0.0,0.0,0.21805280469682548,19.0,1.0,19.99999999999998
1412,7.565046642454552,7.5491930659552375,0.022029785341131584,0.31785082139385096,0.8958186716511095,0.0,0.0,0.0,0.21807172495685787,19.0,1.0,19.99999999999998
1413,7.555248390203795,7.539376299066086,0.022301211448427966,0.3178412959701426,0.8875566523046295,0.0,0.0,0.0,0.21809121300110312,19.0,1.0,19.99999999999998
1414,7.545474605566229,7.5295841198954365,0.022568377176465006,0.3178407892831922,0.879372872022487,0.0,0.0,0.0,0.21811124997458214,19.0,1.0,19.99999999999998
1415,7.53572632706719,7.519817568325367,0.022830503555564548,0.31784903913958795,0.8712690358593921,0.0,0.0,0.0,0.21813181574602905,19.0,1.0,19.99999999999998
1416,7.526004574913107,7.5100776661174935,0.023085979217772896,0.3178657676931513,0.8632468286005873,0.0,0.0,0.0,0.21815288943084105,19.0,1.0,19.99999999999998
1417,7.5163103492477195,7.500365415020971,0.023333300676383714,0.3178906838009994,0.8553079174357531,0.0,0.0,0.0,0.21817444928159405,19.0,1.0,19.99999999999998
1418,7.50664462771117,7.490681794216682,0.02357104903201595,0.31792348529067793,0.8474539526028263,0.0,0.0,0.0,0.21819647262840303,19.0,1.0,19.99999999999998
1419,7.497008363016429,7.481027757825961,0.023797859185618317,0.3179638610843353,0.8396865665920162,0.0,0.0,0.0,0.21821893588354146,19.0,1.0,19.99999999999998
1420,7.487402480579097,7.47140423250048,0.02401242773113441,0.31801149315700045,0.8320073725770324,0.0,0.0,0.0,0.21824181458461483,19.0,1.0,19.99999999999998
1421,7.477827876226806,7.461812115108202,0.024213535823367657,0.3180660583278459,0.8244179624521702,0.0,0.0,0.0,0.21826508346088172,19.0,1.0,19.99999999999998
1422,7.468285414008136,7.452252270528864,0.02440007370970013,0.31812722989291353,0.8169199046903682,0.0,0.0,0.0,0.21828871651344595,19.0,1.0,19.99999999999998
1423,7.458775924116689,7.442725529570729,0.024571061022496243,0.31819467911113614,0.809514742144846,0.0,0.0,0.0,0.21831268710366264,19.0,1.0,19.99999999999998
1424,7.449300200942875,7.43323268701908,0.02472566150402424,0.31826807655599715,0.8022039898647374,0.0,0.0,0.0,0.21833696804622477,19.0,1.0,19.99999999999998
1425,7.439859001263495,7.423774499825156,0.02486319321766817,0.3183470933443572,0.7949891329657669,0.0,0.0,0.0,0.21836153170463854,19.0,1.0,19.99999999999998
1426,7.430453042577287,7.414351685443091,0.02498313633852637,0.3184314022527693,0.7878716245803948,0.0,0.0,0.0,0.2183863500875224,19.0,1.0,19.99999999999998
1427,7.42108300159275,7.404964920320561,0.025085141068258064,0.3185206787303245,0.7808528839024581,0.0,0.0,0.0,0.2184113949445909,19.0,1.0,19.99999999999998
1428,7.411749512873041,7.395614838547774,0.025169038638323277,0.31861460181592105,0.7739342943358861,0.0,0.0,0.0,0.21843663786145046,19.0,1.0,19.99999999999998
1429,7.402453167641137,7.3863020306677365,0.025234859148266075,0.3187128549668578,0.7671172017538052,0.0,0.0,0.0,0.21846205035250027,19.0,1.0,19.99999999999998
1430,7.393194512747115,7.377027042649564,0.025282861430466645,0.31881512680481305,0.7604029128722866,0.0,0.0,0.0,0.21848760395135078,19.0,1.0,19.99999999999998
1431,7.38397404979801,7.367790375025101,0.025313582365419907,0.318921111784622,0.7537926937415532,0.0,0.0,0.0,0.2185132702982659,19.0,1.0,19.99999999999998
1432,7.374792234449478,7.358592482188077,0.02532791544519027,0.3190305107906708,0.7472877683563955,0.0,0.0,0.0,0.21853902122423557,19.0,1.0,19.99999999999998
1433,7.365649475857301,7.34943377185365,0.02532722717805328,0.3191430316653163,0.7408893173866472,0.0,0.0,0.0,0.21856482883128173,19.0,1.0,19.99999999999998
1434,7.356546136285684,7.340314604675269,0.025313502258427583,0.3192583896733431,0.7345984770277746,0.0,0.0,0.0,0.21859066556871298,19.0,1.0,19.99999999999998
1435,7.347482530868334,7.3312352940146805,0.025289442014367086,0.3193763079061704,0.7284163379709473,0.0,0.0,0.0,0.21861650430513235,19.0,1.0,19.99999999999998
1436,7.338458927517351,7.32219610586013,0.02525829295245201,0.3194965176292692,0.7223439444912784,0.0,0.0,0.0,0.2186423183960262,19.0,1.0,19.99999999999998
1437,7.3294755469742965,7.313197258886917,0.025223081256898254,0.3196187585760587,0.7163822936523084,0.0,0.0,0.0,0.21866808174681393,19.0,1.0,19.99999999999998
1438,7.3205325642937,7.304238926008869,0.025185270506833436,0.3197427791913584,0.7105323346242683,0.0,0.0,0.0,0.21869376871169313,19.0,1.0,19.99999999999998
1439,7.311630116574527,7.295321242432813,0.025143678227898238,0.319868336822018,0.7047949686752047,0.0,0.0,0.0,0.21871935330790793,19.0,1.0,19.99999999999998
1440,7.302768304514073,7.286444307134046,0.02509575429907749,0.31999519783604014,0.6991710522230307,0.0,0.0,0.0,0.21874480957257442,19.0,1.0,19.99999999999998
1441,7.293947192767822,7.2776081831173,0.02503886486838939,0.32012313771601936,0.6936613988465202,0.0,0.0,0.0,0.2187701119552677,19.0,1.0,19.99999999999998
1442,7.285166810308664,7.26881289771713,0.024971012005580596,0.32025194112068833,0.6882667801909322,0.0,0.0,0.0,0.21879523557797048,19.0,1.0,19.99999999999998
1443,7.276427150803606,7.2600584429401005,0.024890978559732345,0.3203814019090118,0.6829879262590394,0.0,0.0,0.0,0.21882015641126412,19.0,1.0,19.99999999999998
1444,7.267728173018517,7.251344775849591,0.024798210034856348,0.32051132312748803,0.6778255253677644,0.0,0.0,0.0,0.21884485139660298,19.0,1.0,19.99999999999998
1445,7.259069801256588,7.242671818993173,0.024692654865397286,0.32064151696367305,0.6727802239308228,0.0,0.0,0.0,0.2188692985329202,19.0,1.0,19.99999999999998
1446,7.250451925833303,7.234039460871904,0.024574638026274336,0.32077180466956406,0.6678526261595731,0.0,0.0,0.0,0.21889347693885217,19.0,1.0,19.99999999999998
1447,7.241874403588935,7.22544755645034,0.02444477628682921,0.320902016458365,0.6630432937354137,0.0,0.0,0.0,0.21891736689751765,19.0,1.0,19.99999999999998
1448,7.23333705843842,7.216895927705969,0.024303925514777686,0.3210319913778311,0.658352745484912,0.0,0.0,0.0,0.21894094988815435,19.0,1.0,19.99999999999998
1449,7.224839681957808,7.20838436421636,0.024153148967990527,0.3211615771630207,0.6537814570761468,0.0,0.0,0.0,0.21896420860735089,19.0,1.0,19.99999999999998
1450,7.216382034265747,7.199912624075793,0.023993757239441412,0.3212906209530846,0.6493298699407833,0.0,0.0,0.0,0.218987127171074,19.0,1.0,19.99999999999998
1451,7.207963845314682,7.191480435258586,0.023827355643414448,0.32141895092387657,0.6449984096797327,0.0,0.0,0.0,0.21900969150637917,19.0,1.0,19.99999999999998
1452,7.199584815629957,7.183087496297936,0.023655600219898477,0.32154639175976485,0.6407874711203899,0.0,0.0,0.0,0.21903188902921866,19.0,1.0,19.99999999999998
1453,7.191244617085024,7.174733477017401,0.023480196969426697,0.3216727749014817,0.6366974084488363,0.0,0.0,0.0,0.2190537084158549,19.0,1.0,19.99999999999998
1454,7.182942893453564,7.166418019081178,0.023302888341884036,0.3217979440457601,0.6327285298792115,0.0,0.0,0.0,0.21907513949806448,19.0,1.0,19.99999999999998
1455,7.174679260913898,7.158140736513326,0.023125383822608838,0.3219217577483284,0.6288810948296303,0.0,0.0,0.0,0.2190961732292148,19.0,1.0,19.99999999999998
1456,7.166453308683882,7.149901216328622,0.022949254352783062,0.3220440902916164,0.6251553125205614,0.0,0.0,0.0,0.21911680162697655,19.0,1.0,19.99999999999998
1457,7.158264599709351,7.141699019216929,0.022775812212438292,0.3221648315399154,0.621551341496109,0.0,0.0,0.0,0.21913701772616268,19.0,1.0,19.99999999999998
1458,7.1501126713825105,7.1335336802607126,0.022606002641841354,0.322283886230256,0.6180692897068473,0.0,0.0,0.0,0.2191568155438094,19.0,1.0,19.99999999999998
1459,7.141997036288336,7.125404709682564,0.022440339395703206,0.32240117297402343,0.6147092149202616,0.0,0.0,0.0,0.21917619005016495,19.0,1.0,19.99999999999998
1460,7.133917182976701,7.1173115936193945,0.022278906920214194,0.32251662313533935,0.611471125320192,0.0,0.0,0.0,0.21919513714183717,19.0,1.0,19.99999999999998
1461,7.125872576757605,7.1092537949203445,0.022121428453293422,0.32263017968413504,0.6083549802141234,0.0,0.0,0.0,0.21921365361495773,19.0,1.0,19.99999999999998
1462,7.117862661082691,7.101230754548986,0.021967330144486076,0.32274179607961656,0.6053606908016315,0.0,0.0,0.0,0.21923173705688098,19.0,1.0,19.99999999999998
1463,7.109886860300556,7.093241894396544,0.02181577026354965,0.3228514352098092,0.6024881212594563,0.0,0.0,0.0,0.21924938557738852,19.0,1.0,19.99999999999998
1464,7.101944580537006,7.085286618141641,0.021665953080191112,0.3229590683921325,0.5997370906783795,0.0,0.0,0.0,0.2192665979070646,19.0,1.0,19.99999999999998
1465,7.094035210391219,7.077364311929922,0.02151718295839448,0.3230646744552388,0.597107374528887,0.0,0.0,0.0,0.21928337346747057,19.0,1.0,19.99999999999998
1466,7.086158121627056,7.069474345056207,0.021368880572132876,0.3231682389034635,0.5945987057691021,0.0,0.0,0.0,0.2192997123989787,19.0,1.0,19.99999999999998
1467,7.078312669863335,7.061616070649718,0.021220585339859117,0.323269753160145,0.5922107757506995,0.0,0.0,0.0,0.21931561556295093,19.0,1.0,19.99999999999998
1468,7.070498195264774,7.053788826362353,0.02107194813569463,0.32336921388425743,0.5899432350138155,0.0,0.0,0.0,0.21933108452820932,19.0,1.0,19.99999999999998
1469,7.062714023234042,7.045991935059244,0.02092271877509,0.3234666223541426,0.5877956940246599,0.0,0.0,0.0,0.21934612154776395,19.0,1.0,19.99999999999998
1470,7.0549594651046394,7.03822470551092,0.020772731689451127,0.3235619839121437,0.5857677238879418,0.0,0.0,0.0,0.21936072952941668,19.0,1.0,19.99999999999998
1471,7.047233818833888,7.030486433085843,0.02062189190994674,0.3236553074642862,0.5838588570535893,0.0,0.0,0.0,0.2193749120024703,19.0,1.0,19.99999999999998
1472,7.039536369695087,7.022776400442283,0.0204701624654161,0.3237466050296452,0.5820685880298268,0.0,0.0,0.0,0.2193886730819525,19.0,1.0,19.99999999999998
1473,7.031866390967745,7.015093878218314,0.0203175536442931,0.3238358913345717,0.5803963741101815,0.0,0.0,0.0,0.2194020174312789,19.0,1.0,19.99999999999998
1474,7.024223144624758,7.007438125718746,0.020164114211873998,0.3239231834474549,0.5788416361193253,0.0,0.0,0.0,0.21941495022398624,19.0,1.0,19.99999999999998
1475,7.016605882015353,6.999808391597778,0.02000992452740529,0.32400850045023133,0.5774037591808668,0.0,0.0,0.0,0.21942747710498856,19.0,1.0,19.99999999999998
1476,7.009013844542683,6.992203914536287,0.01985509151246015,0.3240918631431408,0.5760820935092387,0.0,0.0,0.0,0.2194396041516995,19.0,1.0,19.99999999999998
1477,7.001446264334954,6.984623923912571,0.019699745573207725,0.32417329377872905,0.5748759552279145,0.0,0.0,0.0,0.21945133783532186,19.0,1.0,19.99999999999998
1478,6.993902364909024,6.977067640465525,0.019544039895493883,0.3242528158250122,0.5737846272121835,0.0,0.0,0.0,0.21946268498244267,19.0,1.0,19.99999999999998
1479,6.986381361825471,6.969534276949254,0.019388153308896892,0.3243304537542563,0.5728073599579456,0.0,0.0,0.0,0.21947365273715014,19.0,1.0,19.99999999999998
1480,6.978882463334199,6.962023038778163,0.019232299565927313,0.3244062328545888,0.5719433724771333,0.0,0.0,0.0,0.21948424852384302,19.0,1.0,19.99999999999998
1481,6.971404871009699,6.9545331246617,0.019076750110778844,0.32448017906266147,0.5711918532193859,0.0,0.0,0.0,0.2194944800108576,19.0,1.0,19.99999999999998
1482,6.963947780375181,6.947063727227912,0.01892188933610458,0.32455231881567603,0.5705519610194282,0.0,0.0,0.0,0.21950435507501942,19.0,1.0,19.99999999999998
1483,6.956510381514829,6.939614033635137,0.018768359349773597,0.32462267892123703,0.5700228260694667,0.0,0.0,0.0,0.21951388176720968,19.0,1.0,19.99999999999998
1484,6.949091859673578,6.932183226171171,0.018617488247217668,0.32469128644361606,0.5696035509157401,0.0,0.0,0.0,0.21952306827902227,19.0,1.0,19.99999999999998
1485,6.941691395843783,6.924770482839354,0.01847268997770116,0.32475816860511497,0.5692932114782591,0.0,0.0,0.0,0.21953192291057214,19.0,1.0,19.99999999999998
1486,6.934308167338344,6.917374977931068,0.018342827200423215,0.32482335270130996,0.5690908580926456,0.0,0.0,0.0,0.21954045403950642,19.0,1.0,19.99999999999998
1487,6.926941348349826,6.909995882584259,0.0182373254376161,0.3248868660290483,0.5689955165728412,0.0,0.0,0.0,0.21954867009125476,19.0,1.0,19.99999999999998
1488,6.919590110495257,6.902632365327659,0.018148913493927374,0.32494873582614087,0.5690061892934032,0.0,0.0,0.0,0.21955657951055071,19.0,1.0,19.99999999999998
1489,6.912253623346325,6.89528359261035,0.018067666162409544,0.3250089892217776,0.569121856289973,0.0,0.0,0.0,0.21956419073414574,19.0,1.0,19.99999999999998
1490,6.904931054944744,6.8879487293166255,0.01798964148222541,0.3250676531967136,0.5693414763764583,0.0,0.0,0.0,0.2195715121648886,19.0,1.0,19.99999999999998
1491,6.897621572302723,6.880626939265867,0.017913479180278108,0.32512475455237444,0.5696639882773639,0.0,0.0,0.0,0.21957855214720917,19.0,1.0,19.99999999999998
1492,6.890324341888385,6.873317385697474,0.017838657120888134,0.3251803198880695,0.5700883117736505,0.0,0.0,0.0,0.21958531894389402,19.0,1.0,19.99999999999998
1493,6.883038530096191,6.866019231740817,0.017764957419475577,0.32523437558553336,0.5706133488604478,0.0,0.0,0.0,0.219591820714162,19.0,1.0,19.99999999999998
1494,6.87576330370238,6.858731640870252,0.017692289234282423,0.3252869478000733,0.5712379849148818,0.0,0.0,0.0,0.21959806549306177,19.0,1.0,19.99999999999998
1495,6.868497830305562,6.851453777345305,0.017620621307535406,0.32533806245763536,0.5719610898722384,0.0,0.0,0.0,0.21960406117213183,19.0,1.0,19.99999999999998
1496,6.861241278752601,6.844184806636259,0.01754995320084266,0.3253877452571405,0.5727815194086397,0.0,0.0,0.0,0.21960981548131847,19.0,1.0,19.99999999999998
1497,6.853992819549985,6.836923895835203,0.017480302052949447,0.32543602167746144,0.5736981161283755,0.0,0.0,0.0,0.21961533597215946,19.0,1.0,19.99999999999998
1498,6.846751625260943,6.829670214052971,0.017411696312635762,0.32548291698846926,0.5747097107540101,0.0,0.0,0.0,0.21962063000221563,19.0,1.0,19.99999999999998
1499,6.839516870888576,6.822422932802134,0.017344172956308038,0.32552845626559795,0.5758151233173335,0.0,0.0,0.0,0.21962570472072868,19.0,1.0,19.99999999999998
1500,6.832287734245343,6.81518122636641,0.01727777664220425,0.32557266440740207,0.5770131643492494,0.0,0.0,0.0,0.21963056705548575,19.0,1.0,19.99999999999998
1501,6.825063396309223,6.807944272156856,0.017212560069059774,0.32561556615563164,0.578302636066622,0.0,0.0,0.0,0.21963522370086727,19.0,1.0,19.99999999999998
1502,6.817843041566976,6.8007112510552705,0.017148585174018016,0.3256571861173558,0.5796823335541538,0.0,0.0,0.0,0.21963968110705764,19.0,1.0,19.99999999999998
1503,6.8106258583448795,6.793481347745093,0.01708592497467628,0.325697548788705,0.5811510459393178,0.0,0.0,0.0,0.21964394547039384,19.0,1.0,19.99999999999998
1504,6.803411039127364,6.786253751030403,0.01702466593279004,0.3257366785798377,0.5827075575583919,0.0,0.0,0.0,0.2196480227248293,19.0,1.0,19.99999999999998
1505,6.796197780864025,6.779027654143296,0.016964910731270374,0.32577459984075396,0.584350649111646,0.0,0.0,0.0,0.21965191853448765,19.0,1.0,19.99999999999998
1506,6.788985285241123,6.771802255020424,0.016906789629179617,0.32581133688760666,0.5860790988057419,0.0,0.0,0.0,0.2196556382960927,19.0,1.0,19.99999999999998
1507,6.781772758908168,6.764576756538958,0.01685047075652505,0.32584691403018373,0.5878916834281206,0.0,0.0,0.0,0.2196591871518798,19.0,1.0,19.99999999999998
1508,6.774559413744841,6.757350366780395,0.01679613883754994,0.3258813556015735,0.5897871793011115,0.0,0.0,0.0,0.21966256997974065,19.0,1.0,19.99999999999998
1509,6.7673444671190754,6.75012229928693,0.016743999809787292,0.32588334874323505,0.5917643632675401,0.0,0.0,0.0,0.21966579138666398,19.0,1.0,19.99999999999998
1510,6.760127142135266,6.74289177330909,0.01669428334377713,0.3258320187405712,0.5938220136908631,0.0,0.0,0.0,0.21966885570486155,19.0,1.0,19.99999999999998
1511,6.752906667873494,6.735658014045129,0.016647241779605422,0.3257820346004236,0.5959589114549363,0.0,0.0,0.0,0.21967176698961774,19.0,1.0,19.99999999999998
1512,6.745682279620463,6.728420252872586,0.016603144776372054,0.3257334177178187,0.5981738409540694,0.0,0.0,0.0,0.21967452901835202,19.0,1.0,19.99999999999998
1513,6.738453219092814,6.7211777275725515,0.01656226901020981,0.3256861861610729,0.600465591067309,0.0,0.0,0.0,0.21967714529062787,19.0,1.0,19.99999999999998
1514,6.731218734653415,6.713929682547095,0.0165248828692069,0.3256403548383249,0.6028329561128006,0.0,0.0,0.0,0.21967961902897323,19.0,1.0,19.99999999999998
1515,6.723978081521162,6.706675369030477,0.016491227333352315,0.325595935664446,0.605274736779217,0.0,0.0,0.0,0.21968195318043476,19.0,1.0,19.99999999999998
1516,6.716730521975154,6.699414045294765,0.016461495806909594,0.3255529377272436,0.607789741031942,0.0,0.0,0.0,0.2196841504187372,19.0,1.0,19.99999999999998
1517,6.70947532560716,6.692144976894352,0.01643581146303398,0.32551136745203585,0.6103767849924885,0.0,0.0,0.0,0.21968621312843942,19.0,1.0,19.99999999999998
1518,6.702211769561737,6.6848674369022625,0.01641421940887959,0.3254712287637672,0.6130346938680976,0.0,0.0,0.0,0.2196881433972174,19.0,1.0,19.99999999999998
1519,6.694939138733285,6.677580706111926,0.016396691161278388,0.32543252324618394,0.615762302893491,0.0,0.0,0.0,0.21968994302473555,19.0,1.0,19.99999999999998
1520,6.687656725959799,6.670284073234402,0.016383132671619498,0.325395250297616,0.6185584582135203,0.0,0.0,0.0,0.21969161352942357,19.0,1.0,19.99999999999998
1521,6.680363832213284,6.662976835091618,0.01637339845013489,0.3253594072826042,0.6214220177179647,0.0,0.0,0.0,0.2196931561543581,19.0,1.0,19.99999999999998
1522,6.673059766786949,6.6556582968060605,0.016367307294848404,0.3253249896788508,0.6243518518344707,0.0,0.0,0.0,0.21969457187291958,19.0,1.0,19.99999999999998
1523,6.665743847479362,6.6483277719873195,0.016364656101288823,0.32529199121909425,0.6273468442826212,0.0,0.0,0.0,0.2196958613945848,19.0,1.0,19.99999999999998
1524,6.658415400775804,6.640984582915777,0.016365230844221403,0.32526040402757955,0.630405892790396,0.0,0.0,0.0,0.21969702517104814,19.0,1.0,19.99999999999998
1525,6.65107376202707,6.63362806072385,0.01636881782149852,0.32523021875087366,0.6335279097733716,0.0,0.0,0.0,0.21969806340276152,19.0,1.0,19.99999999999998
1526,6.6437182756259805,6.626257545574979,0.0163752271012124,0.32520142468287505,0.6367118229764769,0.0,0.0,0.0,0.21969897604593192,19.0,1.0,19.99999999999998
1527,6.636348295181835,6.618872386840678,0.016384384425858718,0.325174009883861,0.6399565760778766,0.0,0.0,0.0,0.2196997628199838,19.0,1.0,19.99999999999998
1528,6.628963183693021,6.611471943275884,0.016397032255445084,0.325147961293546,0.6432611292543998,0.0,0.0,0.0,0.21970042321547992,19.0,1.0,19.99999999999998
1529,6.621562313718009,6.604055583192785,0.016427256697346435,0.3251232648380906,0.6466244597079599,0.0,0.0,0.0,0.2197009565024822,19.0,1.0,19.99999999999998
1530,6.614145067556805,6.596622684645753,0.016488950379513877,0.32509990575770564,0.6500455621523779,0.0,0.0,0.0,0.2197013617365245,19.0,1.0,19.99999999999998
1531,6.606710837528591,6.5891726357169595,0.01655568254384745,0.3250778706780647,0.6535234492655034,0.0,0.0,0.0,0.21970163774332038,19.0,1.0,19.99999999999998
1532,6.599259026163297,6.581704834710291,0.016624013377683298,0.32505714714710937,0.6570571521482041,0.0,0.0,0.0,0.21970178313480734,19.0,1.0,19.99999999999998
1533,6.591789046364218,6.574218690315536,0.01669332504430263,0.3250377228192445,0.66064572072908,0.0,0.0,0.0,0.21970179632964068,19.0,1.0,19.99999999999998
1534,6.584300321552137,6.566713621725663,0.016763287356439855,0.3250195849791344,0.6642882176605228,0.0,0.0,0.0,0.21970167544823213,19.0,1.0,19.99999999999998
1535,6.57679228580317,6.559189058759346,0.016833657209078392,0.32500272028242,0.6679837145332549,0.0,0.0,0.0,0.21970141825454126,19.0,1.0,19.99999999999998
1536,6.569264383999297,6.551644442034269,0.016904231351652216,0.3249871146331653,0.671731296345084,0.0,0.0,0.0,0.2197010222554012,19.0,1.0,19.99999999999998
1537,6.561716071986309,6.544079223140104,0.016974835833056288,0.3249727531464047,0.6755300641841032,0.0,0.0,0.0,0.21970048476435156,19.0,1.0,19.99999999999998
1538,6.554146816736069,6.536492864811218,0.017045322704764655,0.3249596201627027,0.6793791368397096,0.0,0.0,0.0,0.21969980294436675,19.0,1.0,19.99999999999998
1539,6.546556096511137,6.528884841099105,0.01711556927351737,0.3249476992930596,0.6832776517638847,0.0,0.0,0.0,0.21969897383804163,19.0,1.0,19.99999999999998
1540,6.538943401030686,6.52125463754455,0.017185478586952643,0.32493697348016604,0.6872247656331597,0.0,0.0,0.0,0.2196979943902985,19.0,1.0,19.99999999999998
1541,6.531308231636909,6.513601751349408,0.0172549809389796,0.32492742506701006,0.6912196546600039,0.0,0.0,0.0,0.2196968614666955,19.0,1.0,19.99999999999998
1542,6.523650101461444,6.5059256915478985,0.017324036836147735,0.3249034207763486,0.695261514742128,0.0,0.0,0.0,0.21969557186915695,19.0,1.0,19.99999999999998
1543,6.515968535592021,6.498225979171053,0.01739265209528729,0.32483217770594236,0.699223151561131,0.0,0.0,0.0,0.21969412233616345,19.0,1.0,19.99999999999998
1544,6.508263071237114,6.490502147323581,0.0174610054315081,0.3247617081155407,0.7010528389647074,0.0,0.0,0.0,0.21969250936225665,19.0,1.0,19.99999999999998
1545,6.500533257835846,6.482753741295392,0.017529335941801436,0.32469202832283867,0.7029349676231736,0.0,0.0,0.0,0.21969072920191074,19.0,1.0,19.99999999999998
1546,6.492778657156866,6.4749803186901405,0.017597935056220808,0.3246231536580563,0.7048690044074634,0.0,0.0,0.0,0.21968877793420946,19.0,1.0,19.99999999999998
1547,6.484998843400094,6.467181449546154,0.017667203754028554,0.32455509850490194,0.706854429361213,0.0,0.0,0.0,0.21968665150677574,19.0,1.0,19.99999999999998
1548,6.477193403297915,6.459356716450468,0.017737695268231386,0.3244878763422469,0.7088907360687807,0.0,0.0,0.0,0.21968434576682264,19.0,1.0,19.99999999999998
1549,6.469361936213628,6.451505714646352,0.017810082641950303,0.32442149978809975,0.7109774319163141,0.0,0.0,0.0,0.2196818564841958,19.0,1.0,19.99999999999998
1550,6.461504054235748,6.443628052134432,0.017884956794141836,0.3243559806459453,0.7119977173917699,0.0,0.0,0.0,0.2196791793694297,19.0,1.0,19.99999999999998
1551,6.453619382267209,6.435723349767273,0.01796249228251785,0.32429132995300597,0.7116945728812188,0.0,0.0,0.0,0.21967631008870522,19.0,1.0,19.99999999999998
1552,6.4457075581088175,6.427791241337433,0.01804228810840154,0.32422755802976194,0.7114360791756177,0.0,0.0,0.0,0.21967324427688437,19.0,1.0,19.99999999999998
1553,6.4377682325364445,6.419831373658725,0.0181235750071048,0.3241646745301158,0.7112221241158544,0.0,0.0,0.0,0.21966997754935322,19.0,1.0,19.99999999999998
1554,6.429801069371612,6.411843406640579,0.018205537636920243,0.3241026884916817,0.7110526118819823,0.0,0.0,0.0,0.21966650551311384,19.0,1.0,19.99999999999998
1555,6.421805745545116,6.403827013355256,0.01828748897956314,0.3240416083857832,0.710927462960509,0.0,0.0,0.0,0.2196628237774756,19.0,1.0,19.99999999999998
1556,6.413781951153473,6.3957818800977595,0.018368898447984353,0.32398144216684116,0.7108466140770896,0.0,0.0,0.0,0.21965892796447997,19.0,1.0,19.99999999999998
1557,6.405729389507923,6.387707706438215,0.01844936280442034,0.3239221973209104,0.7108100180949298,0.0,0.0,0.0,0.2196548137191566,19.0,1.0,19.99999999999998
1558,6.397647777175783,6.379604205266586,0.01852857084660622,0.3238638809132245,0.7108176438790087,0.0,0.0,0.0,0.2196504767196738,19.0,1.0,19.99999999999998
1559,6.389536844013997,6.371471102829467,0.01860627638254673,0.32380649963459696,0.7108694761261897,0.0,0.0,0.0,0.2196459126874148,19.0,1.0,19.99999999999998
1560,6.38139633315207,6.363308138716186,0.018682291599171858,0.3237500598466128,0.71096551516127,0.0,0.0,0.0,0.2196411174143398,19.0,1.0,19.99999999999998
