step,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
617,0.006674305971171269,0.1551082035726607,0.2193214208113094,15.0,1.0,15.999999999999975
618,0.006641826510382773,0.15509313200939612,0.219323063160735,15.0,1.0,15.999999999999975
619,0.006609570915154235,0.1550780496603802,0.21932469960489095,15.0,1.0,15.999999999999975
620,0.006577537815934874,0.15506295626651978,0.2193263303713119,15.0,1.0,15.999999999999975
621,0.006545725848432915,0.1550478515817542,0.21932795568298039,15.0,1.0,15.999999999999975
622,0.006514133654145932,0.1550327353727276,0.2193295757584054,15.0,1.0,15.999999999999975
623,0.006482759880852074,0.15501760741847928,0.21933119081169872,15.0,1.0,15.999999999999975
624,0.0064516031830759175,0.15500246751013544,0.21933280105264907,15.0,1.0,15.999999999999975
625,0.006420662222538725,0.15498731545059946,0.2193344066867937,15.0,1.0,15.999999999999975
626,0.006389935668599182,0.15497215105426454,0.21933600791548938,15.0,1.0,15.999999999999975
627,0.006359422198686959,0.1549569741467171,0.2193376049359812,15.0,1.0,15.999999999999975
628,0.0063291204987312374,0.15494178456445676,0.21933919794147136,15.0,1.0,15.999999999999975
629,0.006299029263585106,0.15492658215461658,0.21934078712118557,15.0,1.0,15.999999999999975
630,0.006269147197445238,0.15491136677469433,0.21934237266043985,15.0,1.0,15.999999999999975
631,0.0062394730142677395,0.1548961382922784,0.21934395474070534,15.0,1.0,15.999999999999975
632,0.006210005438178968,0.15488089658479792,0.21934553353967315,15.0,1.0,15.999999999999975
633,0.006180743203880825,0.15486564153925642,0.21934710923131773,15.0,1.0,15.999999999999975
634,0.006151685057050198,0.15485037305198926,0.21934868198595983,15.0,1.0,15.999999999999975
635,0.006122829754731009,0.15483509102841575,0.21935025197032837,15.0,1.0,15.999999999999975
636,0.00609417606571813,0.15481979538280238,0.2193518193476218,15.0,1.0,15.999999999999975
637,0.006065722770932425,0.15480448603802258,0.21935338427756831,15.0,1.0,15.999999999999975
638,0.006037468663784578,0.15478916292533343,0.21935494691648572,15.0,1.0,15.999999999999975
639,0.00600941255052761,0.1547738259841483,0.21935650741734067,15.0,1.0,15.999999999999975
640,0.005981553250594742,0.15475847516181604,0.21935806592980597,15.0,1.0,15.999999999999975
641,0.005953889596922475,0.1547431104134059,0.21935962260031855,15.0,1.0,15.999999999999975
642,0.00592642043625528,0.1547277317014963,0.21936117757213636,15.0,1.0,15.999999999999975
643,0.005899144629430081,0.1547123389959747,0.2193627309853934,15.0,1.0,15.999999999999975
644,0.005872061051638348,0.15469693227382603,0.21936428297715557,15.0,1.0,15.999999999999975
645,0.005845168592662113,0.1546815115189415,0.21936583368147447,15.0,1.0,15.999999999999975
646,0.005818466157080943,0.15466607672192617,0.2193673832294418,15.0,1.0,15.999999999999975
647,0.0057919526644456985,0.1546506278799033,0.21936893174924144,15.0,1.0,15.999999999999975
648,0.005765627049416138,0.15463516499633873,0.21937047936620194,15.0,1.0,15.999999999999975
649,0.005739488261857375,0.15461968808085091,0.2193720262028479,15.0,1.0,15.999999999999975
650,0.005713535266890014,0.1546041971490407,0.2193735723789509,15.0,1.0,15.999999999999975
651,0.0056877670448895416,0.15458869222231472,0.2193751180115789,15.0,1.0,15.999999999999975
652,0.005662182591429197,0.15457317332771575,0.21937666321514607,15.0,1.0,15.999999999999975
653,0.005636780917160144,0.1545576404977604,0.21937820810146094,15.0,1.0,15.999999999999975
654,0.005611561047623583,0.1545420937702704,0.2193797527797745,15.0,1.0,15.999999999999975
655,0.005586522022987216,0.1545265331882216,0.21938129735682704,15.0,1.0,15.999999999999975
656,0.005561662897700059,0.15451095879958301,0.21938284193689458,15.0,1.0,15.999999999999975
657,0.005536982740058645,0.15449537065716792,0.21938438662183485,15.0,1.0,15.999999999999975
658,0.005512480631677267,0.15447976881848807,0.21938593151113217,15.0,1.0,15.999999999999975
659,0.005488155666855863,0.1544641533456033,0.21938747670194172,15.0,1.0,15.999999999999975
660,0.005464006951838615,0.15444852430498202,0.2193890222891334,15.0,1.0,15.999999999999975
661,0.005440033603956857,0.1544328817673664,0.2193905683653347,15.0,1.0,15.999999999999975
662,0.005416234750650604,0.15441722580762834,0.21939211502097306,15.0,1.0,15.999999999999975
663,0.005392609528364428,0.15440155650464565,0.2193936623443175,15.0,1.0,15.999999999999975
664,0.005369157081312036,0.15438587394116607,0.21939521042151983,15.0,1.0,15.999999999999975
665,0.005345876560109322,0.1543701782036867,0.21939675933665498,15.0,1.0,15.999999999999975
666,0.005322767120272753,0.1543544693823264,0.21939830917176065,15.0,1.0,15.999999999999975
667,0.005299827920585556,0.15433874757070312,0.21939986000687633,15.0,1.0,15.999999999999975
668,0.005277058121333947,0.15432301286582017,0.2194014119200823,15.0,1.0,15.999999999999975
669,0.005254456882419405,0.1543072653679481,0.2194029649875368,15.0,1.0,15.999999999999975
670,0.005232023361355585,0.15429150518051102,0.21940451928351404,15.0,1.0,15.999999999999975
671,0.005209756711160839,0.15427573240997872,0.2194060748804401,15.0,1.0,15.999999999999975
672,0.005187656078161738,0.15425994716575864,0.21940763184892945,15.0,1.0,15.999999999999975
673,0.00516572059972497,0.15424414956008756,0.21940919025782044,15.0,1.0,15.999999999999975
674,0.005143949401939148,0.15422833970793262,0.21941075017421005,15.0,1.0,15.999999999999975
675,0.005122341597271505,0.15421251772688913,0.219412311663488,15.0,1.0,15.999999999999975
676,0.0051008962822274425,0.15419668373707984,0.21941387478937113,15.0,1.0,15.999999999999975
677,0.005079612535042307,0.15418083786106576,0.21941543961393578,15.0,1.0,15.999999999999975
678,0.005058489413440196,0.154164980223745,0.21941700619765084,15.0,1.0,15.999999999999975
679,0.005037525952492436,0.15414911095226794,0.21941857459940983,15.0,1.0,15.999999999999975
680,0.005016721162612854,0.15413323017594097,0.2194201448765623,15.0,1.0,15.999999999999975
681,0.004996074027724683,0.15411733802614475,0.21942171708494476,15.0,1.0,15.999999999999975
682,0.004975583503634764,0.15410143463625037,0.2194232912789114,15.0,1.0,15.999999999999975
683,0.004955248516647242,0.1540855201415297,0.21942486751136356,15.0,1.0,15.999999999999975
684,0.004935067962448254,0.15406959467907821,0.21942644583377974,15.0,1.0,15.999999999999975
685,0.004915040705287532,0.15405365838773902,0.21942802629624406,15.0,1.0,15.999999999999975
686,0.004895165577478516,0.15403771140801814,0.21942960894747474,15.0,1.0,15.999999999999975
687,0.0048754413792340065,0.15402175388201508,0.21943119383485216,15.0,1.0,15.999999999999975
688,0.004855866878846947,0.15400578595335063,0.21943278100444602,15.0,1.0,15.999999999999975
689,0.004836440813219741,0.1539898077670854,0.2194343705010428,15.0,1.0,15.999999999999975
690,0.004817161888738507,0.153973819469659,0.21943596236817164,15.0,1.0,15.999999999999975
691,0.004798028782482625,0.15395782120882048,0.21943755664813044,15.0,1.0,15.999999999999975
692,0.004779040143751922,0.15394181313355743,0.21943915338201178,15.0,1.0,15.999999999999975
693,0.0047601945958882785,0.15392579539403536,0.21944075260972765,15.0,1.0,15.999999999999975
694,0.004741490738363436,0.15390976814153226,0.21944235437003423,15.0,1.0,15.999999999999975
695,0.004722927149099807,0.1538937315283776,0.21944395870055597,15.0,1.0,15.999999999999975
696,0.00470450238698715,0.15387768570789062,0.21944556563780931,15.0,1.0,15.999999999999975
697,0.00468621499455577,0.1538616308343227,0.21944717521722623,15.0,1.0,15.999999999999975
698,0.004668063500766386,0.15384556706279795,0.21944878747317687,15.0,1.0,15.999999999999975
699,0.004650046423874617,0.15382949454926295,0.2194504024389925,15.0,1.0,15.999999999999975
700,0.004632162274330397,0.15381341345042746,0.21945202014698667,15.0,1.0,15.999999999999975
701,0.004614409557674384,0.15379732392370868,0.21945364062847805,15.0,1.0,15.999999999999975
702,0.00459678677739448,0.15378122612718845,0.2194552639138108,15.0,1.0,15.999999999999975
703,0.004579292437710581,0.15376512021955607,0.21945689003237565,15.0,1.0,15.999999999999975
704,0.004561925046258004,0.15374900636005995,0.21945851901263072,15.0,1.0,15.999999999999975
705,0.004544683116645554,0.15373288470846144,0.21946015088212142,15.0,1.0,15.999999999999975
706,0.00452756517086612,0.15371675542498756,0.21946178566750002,15.0,1.0,15.999999999999975
707,0.004510569741545267,0.15370061867028528,0.21946342339454541,15.0,1.0,15.999999999999975
708,0.004493695374013643,0.1536844746053784,0.2194650640881817,15.0,1.0,15.999999999999975
709,0.004476940628196861,0.1536683233916246,0.21946670777249705,15.0,1.0,15.999999999999975
710,0.0044603040803168,0.15365216519067193,0.2194683544707622,15.0,1.0,15.999999999999975
711,0.004443784324403732,0.15363600016442186,0.21947000420544807,15.0,1.0,15.999999999999975
712,0.004427379973621871,0.15361982847498296,0.2194716569982434,15.0,1.0,15.999999999999975
713,0.00441108966141066,0.15360365028464026,0.21947331287007238,15.0,1.0,15.999999999999975
714,0.004394912042450209,0.1535874657558107,0.21947497184111117,15.0,1.0,15.999999999999975
715,0.004378845793457948,0.15357127505101226,0.219476633930805,15.0,1.0,15.999999999999975
716,0.004362889613825849,0.1535550783328261,0.21947829915788394,15.0,1.0,15.999999999999975
717,0.004347042226109774,0.15353887576386166,0.2194799675403795,15.0,1.0,15.999999999999975
718,0.004331302376380087,0.15352266750672386,0.21948163909563964,15.0,1.0,15.999999999999975
719,0.0043156688344469715,0.1535064537239777,0.21948331384034478,15.0,1.0,15.999999999999975
720,0.004300140393970285,0.1534902345781254,0.21948499179052258,15.0,1.0,15.999999999999975
721,0.004284715872466248,0.15347401023156182,0.21948667296156288,15.0,1.0,15.999999999999975
722,0.004269394111222173,0.1534577808465603,0.21948835736823188,15.0,1.0,15.999999999999975
723,0.004254173975129019,0.1534415465852282,0.219490045024687,15.0,1.0,15.999999999999975
724,0.0042390543524432256,0.1534253076094908,0.21949173594449028,15.0,1.0,15.999999999999975
725,0.004224034154486025,0.15340906408105764,0.21949343014062211,15.0,1.0,15.999999999999975
726,0.004209112315290835,0.1533928161613977,0.2194951276254951,15.0,1.0,15.999999999999975
727,0.004194287791205084,0.15337656401171407,0.2194968284109666,15.0,1.0,15.999999999999975
728,0.0041795595604559605,0.15336030779291743,0.21949853250835208,15.0,1.0,15.999999999999975
729,0.004164926622685717,0.15334404766560114,0.21950023992843748,15.0,1.0,15.999999999999975
730,0.004150387998463368,0.1533277837900251,0.2195019506814918,15.0,1.0,15.999999999999975
731,0.004135942728778003,0.153311516326081,0.21950366477727917,15.0,1.0,15.999999999999975
732,0.004121589874519509,0.15329524543327977,0.21950538222507057,15.0,1.0,15.999999999999975
733,0.0041073285159501215,0.15327897127072604,0.2195071030336557,15.0,1.0,15.999999999999975
734,0.004093157752171615,0.153262693997099,0.21950882721135442,15.0,1.0,15.999999999999975
735,0.004079076700590609,0.1532464137706296,0.2195105547660278,15.0,1.0,15.999999999999975
736,0.004065084496386042,0.1532301307490853,0.21951228570508913,15.0,1.0,15.999999999999975
737,0.004051180291980285,0.15321384508974845,0.21951402003551487,15.0,1.0,15.999999999999975
738,0.004037363256516771,0.1531975569493975,0.21951575776385493,15.0,1.0,15.999999999999975
739,0.004023632575345441,0.15318126648429128,0.2195174988962429,15.0,1.0,15.999999999999975
740,0.004009987449518206,0.15316497385015262,0.21951924343840676,15.0,1.0,15.999999999999975
741,0.003996427095294356,0.15314867920215045,0.21952099139567804,15.0,1.0,15.999999999999975
742,0.003982950743658343,0.15313238269487994,0.21952274277300204,15.0,1.0,15.999999999999975
743,0.003969557639850143,0.15311608448235825,0.21952449757494724,15.0,1.0,15.999999999999975
744,0.003956247042908168,0.15309978471799746,0.21952625580571436,15.0,1.0,15.999999999999975
745,0.003943018225226082,0.15308348355459842,0.2195280174691457,15.0,1.0,15.999999999999975
746,0.003929870472123353,0.15306718114433276,0.2195297825687342,15.0,1.0,15.999999999999975
747,0.003916803081429282,0.1530508776387312,0.21953155110763184,15.0,1.0,15.999999999999975
748,0.0039038153630817293,0.15303457318867147,0.21953332308865867,15.0,1.0,15.999999999999975
749,0.003890906638739148,0.15301826794436463,0.21953509851431055,15.0,1.0,15.999999999999975
750,0.0038780762414063873,0.15300196205534222,0.2195368773867683,15.0,1.0,15.999999999999975
751,0.00386532351507465,0.15298565567045072,0.21953865970790484,15.0,1.0,15.999999999999975
752,0.0038526478143741487,0.1529693489378326,0.2195404454792933,15.0,1.0,15.999999999999975
753,0.0038400485042403743,0.15295304200492085,0.21954223470221532,15.0,1.0,15.999999999999975
754,0.0038275249595925093,0.15293673501842736,0.21954402737766798,15.0,1.0,15.999999999999975
755,0.003815076565024858,0.15292042812433243,0.21954582350637133,15.0,1.0,15.999999999999975
756,0.003802702714510159,0.15290412146787755,0.21954762308877587,15.0,1.0,15.999999999999975
757,0.0037904028111145323,0.15288781519355513,0.21954942612506922,15.0,1.0,15.999999999999975
758,0.0037781762667234335,0.1528715094451,0.21955123261518358,15.0,1.0,15.999999999999975
759,0.0037660225017792726,0.1528552043654821,0.21955304255880212,15.0,1.0,15.999999999999975
760,0.003753940945028811,0.15283890009689882,0.21955485595536556,15.0,1.0,15.999999999999975
761,0.0037419310332811083,0.15282259678076196,0.2195566728040794,15.0,1.0,15.999999999999975
762,0.003729992211175012,0.15280629455770142,0.2195584931039193,15.0,1.0,15.999999999999975
763,0.003718123930956079,0.15278999356755243,0.219560316853638,15.0,1.0,15.999999999999975
764,0.003706325652262566,0.15277369394934512,0.2195621440517713,15.0,1.0,15.999999999999975
765,0.0036945968419200377,0.15275739584130388,0.2195639746966436,15.0,1.0,15.999999999999975
766,0.003682936973754099,0.15274109938084332,0.21956580878637394,15.0,1.0,15.999999999999975
767,0.003671345528406693,0.15272480470455663,0.2195676463188804,15.0,1.0,15.999999999999975
768,0.0036598219931317745,0.15270851194821364,0.21956948729188655,15.0,1.0,15.999999999999975
769,0.003648365861622696,0.15269222124675705,0.2195713317029267,15.0,1.0,15.999999999999975
770,0.003636976633846296,0.15267593273429703,0.21957317954935224,15.0,1.0,15.999999999999975
771,0.003625653815883012,0.15265964654410405,0.21957503082833624,15.0,1.0,15.999999999999975
772,0.003614396919772692,0.15264336280861004,0.21957688553687937,15.0,1.0,15.999999999999975
773,0.0036032054633666566,0.15262708165940067,0.21957874367181449,15.0,1.0,15.999999999999975
774,0.0035920789701851174,0.15261080322720977,0.21958060522981176,15.0,1.0,15.999999999999975
775,0.003581016969279994,0.15259452764192466,0.21958247020738383,15.0,1.0,15.999999999999975
776,0.003570018995102987,0.1525782550325731,0.21958433860088983,15.0,1.0,15.999999999999975
777,0.003559084587378784,0.15256198552732664,0.2195862104065406,15.0,1.0,15.999999999999975
778,0.0035482132909826145,0.15254571925349797,0.2195880856204026,15.0,1.0,15.999999999999975
779,0.003537404655822973,0.1525294563375346,0.21958996423840313,15.0,1.0,15.999999999999975
780,0.0035266582367281885,0.15251319690501977,0.21959184625633374,15.0,1.0,15.999999999999975
781,0.003515973593337403,0.15249694108066714,0.21959373166985502,15.0,1.0,15.999999999999975
782,0.0035053502899955744,0.15248068898832692,0.21959562047450026,15.0,1.0,15.999999999999975
783,0.003494787895652023,0.15246444075097687,0.21959751266567987,15.0,1.0,15.999999999999975
784,0.003484285983762956,0.15244819649072022,0.21959940823868493,15.0,1.0,15.999999999999975
785,0.0034738441321972282,0.15243195632879175,0.21960130718869125,15.0,1.0,15.999999999999975
786,0.0034634619231455857,0.15241572038555137,0.21960320951076306,15.0,1.0,15.999999999999975
787,0.0034531389430327414,0.1523994887804832,0.21960511519985668,15.0,1.0,15.999999999999975
788,0.003442874782432988,0.15238326163220006,0.2196070242508239,15.0,1.0,15.999999999999975
789,0.0034326690359882273,0.15236703905843332,0.21960893665841574,15.0,1.0,15.999999999999975
790,0.0034225213023289878,0.15235082117604481,0.21961085241728578,15.0,1.0,15.999999999999975
791,0.0034124311839982477,0.15233460810101687,0.21961277152199324,15.0,1.0,15.999999999999975
792,0.0034023982873775116,0.1523183999484599,0.2196146939670066,15.0,1.0,15.999999999999975
793,0.003392422222615347,0.15230219683260388,0.21961661974670682,15.0,1.0,15.999999999999975
794,0.0033825026035582875,0.1522859988668063,0.21961854885538987,15.0,1.0,15.999999999999975
795,0.0033726390476841225,0.15226980616355,0.21962048128727052,15.0,1.0,15.999999999999975
796,0.003362831176037005,0.15225361883444294,0.21962241703648483,15.0,1.0,15.999999999999975
797,0.003353078613164892,0.15223743699022302,0.219624356097093,15.0,1.0,15.999999999999975
798,0.003343380987058677,0.1522212607407511,0.21962629846308263,15.0,1.0,15.999999999999975
799,0.0033337379290931486,0.15220509019502013,0.21962824412837112,15.0,1.0,15.999999999999975
800,0.003324149073970297,0.1521889254611506,0.21963019308680845,15.0,1.0,15.999999999999975
801,0.003314614059663536,0.15217276664639678,0.21963214533217995,15.0,1.0,15.999999999999975
802,0.003305132527364273,0.15215661385714413,0.21963410085820864,15.0,1.0,15.999999999999975
803,0.0032957041214295565,0.1521404671989113,0.21963605965855795,15.0,1.0,15.999999999999975
804,0.003286328489331536,0.1521243267763528,0.2196380217268342,15.0,1.0,15.999999999999975
805,0.003277005281608315,0.15210819269326206,0.21963998705658866,15.0,1.0,15.999999999999975
806,0.0032677341518161126,0.15209206505257095,0.21964195564132033,15.0,1.0,15.999999999999975
807,0.003258514756482837,0.1520759439563538,0.21964392747447803,15.0,1.0,15.999999999999975
808,0.0032493467550630496,0.1520598295058261,0.2196459025494625,15.0,1.0,15.999999999999975
809,0.003240229809894093,0.15204372180134762,0.21964788085962897,15.0,1.0,15.999999999999975
810,0.0032311635861533034,0.1520276209424303,0.21964986239828874,15.0,1.0,15.999999999999975
811,0.0032221477518164995,0.15201152702772971,0.2196518471587116,15.0,1.0,15.999999999999975
812,0.003213181977617797,0.15199544015505828,0.219653835134128,15.0,1.0,15.999999999999975
813,0.0032042659370098577,0.15197936042138155,0.21965582631773053,15.0,1.0,15.999999999999975
814,0.0031953993061260583,0.15196328792282204,0.21965782070267625,15.0,1.0,15.999999999999975
815,0.0031865817637428476,0.15194722275466258,0.21965981828208853,15.0,1.0,15.999999999999975
816,0.003177812991243542,0.15193116501134915,0.2196618190490587,15.0,1.0,15.999999999999975
817,0.003169092672582749,0.15191511478648806,0.21966382299664802,15.0,1.0,15.999999999999975
818,0.0031604204942521016,0.15189907217286008,0.21966583011788918,15.0,1.0,15.999999999999975
819,0.0031517961452464157,0.15188303726241328,0.2196678404057883,15.0,1.0,15.999999999999975
820,0.0031432193170307875,0.15186701014627044,0.21966985385332644,15.0,1.0,15.999999999999975
821,0.003134689703508814,0.15185099091473034,0.21967187045346107,15.0,1.0,15.999999999999975
822,0.0031262070009911848,0.15183497965727694,0.21967389019912797,15.0,1.0,15.999999999999975
823,0.0031177709081652385,0.151818976462569,0.21967591308324272,15.0,1.0,15.999999999999975
824,0.003109381126065034,0.15180298141845666,0.2196779390987017,15.0,1.0,15.999999999999975
825,0.0031010373580426234,0.151786994611978,0.21967996823838412,15.0,1.0,15.999999999999975
826,0.003092739309739408,0.15177101612936625,0.21968200049515335,15.0,1.0,15.999999999999975
827,0.0030844866890585264,0.1517550460560463,0.2196840358618581,15.0,1.0,15.999999999999975
828,0.0030762792061377704,0.15173908447664716,0.2196860743313337,15.0,1.0,15.999999999999975
829,0.0030681165733231694,0.15172313147499955,0.21968811589640383,15.0,1.0,15.999999999999975
830,0.003059998505143144,0.15170718713413933,0.21969016054988144,15.0,1.0,15.999999999999975
831,0.003051924718283128,0.1516912515363109,0.2196922082845701,15.0,1.0,15.999999999999975
832,0.003043894931560958,0.15167532476297857,0.2196942590932652,15.0,1.0,15.999999999999975
833,0.0030359088659028003,0.15165940689481638,0.21969631296875516,15.0,1.0,15.999999999999975
834,0.0030279662443193616,0.15164349801172322,0.21969836990382255,15.0,1.0,15.999999999999975
835,0.0030200667918829924,0.15162759819282307,0.21970042989124536,15.0,1.0,15.999999999999975
836,0.0030122102357048146,0.1516117075164645,0.21970249292379787,15.0,1.0,15.999999999999975
837,0.003004396304912859,0.15159582606023211,0.21970455899425165,15.0,1.0,15.999999999999975
838,0.002996624730630297,0.15157995390094128,0.219706628095377,15.0,1.0,15.999999999999975
839,0.0029888952459543594,0.1515640911146498,0.21970870021994365,15.0,1.0,15.999999999999975
840,0.002981207585935374,0.15154823777665932,0.2197107753607216,15.0,1.0,15.999999999999975
841,0.0029735614875567177,0.15153239396151916,0.2197128535104825,15.0,1.0,15.999999999999975
842,0.002965956689714877,0.15151655974302372,0.219714934662,15.0,1.0,15.999999999999975
843,0.002958392933200012,0.15150073519422894,0.21971701880805147,15.0,1.0,15.999999999999975
844,0.002950869960676699,0.1514849203874461,0.21971910594141797,15.0,1.0,15.999999999999975
845,0.0029433875166654817,0.15146911539425026,0.21972119605488552,15.0,1.0,15.999999999999975
846,0.002935945347524413,0.1514533202854837,0.21972328914124606,15.0,1.0,15.999999999999975
847,0.002928543201431278,0.15143753513125793,0.21972538519329812,15.0,1.0,15.999999999999975
848,0.0029211808283658913,0.151421760000958,0.21972748420384747,15.0,1.0,15.999999999999975
849,0.002913857980092955,0.15140599496325075,0.21972958616570792,15.0,1.0,15.999999999999975
850,0.0029065744101450758,0.15139024008607962,0.21973169107170237,15.0,1.0,15.999999999999975
851,0.002899329873806248,0.15137449543668097,0.2197337989146631,15.0,1.0,15.999999999999975
852,0.002892124128095644,0.15135876108157964,0.2197359096874326,15.0,1.0,15.999999999999975
853,0.002884956931751619,0.1513430370865926,0.21973802338286452,15.0,1.0,15.999999999999975
854,0.00287782804521629,0.15132732351683964,0.2197401399938236,15.0,1.0,15.999999999999975
855,0.0028707372306199614,0.15131162043673957,0.21974225951318735,15.0,1.0,15.999999999999975
856,0.0028636842517662554,0.15129592791002047,0.2197443819338455,15.0,1.0,15.999999999999975
857,0.0028566688741172882,0.1512802459997199,0.21974650724870176,15.0,1.0,15.999999999999975
858,0.002849690864779177,0.1512645747681906,0.21974863545067339,15.0,1.0,15.999999999999975
859,0.002842749992488001,0.15124891427710518,0.21975076653269235,15.0,1.0,15.999999999999975
860,0.002835846027595547,0.15123326458745853,0.21975290048770554,15.0,1.0,15.999999999999975
861,0.00282897874205576,0.15121762575957143,0.21975503730867574,15.0,1.0,15.999999999999975
862,0.002822147909411477,0.1512019978530974,0.21975717698858155,15.0,1.0,15.999999999999975
863,0.0028153533047809206,0.15118638092702721,0.21975931952041836,15.0,1.0,15.999999999999975
864,0.0028085947048447886,0.15117077503968818,0.21976146489719825,15.0,1.0,15.999999999999975
865,0.0028018718878335437,0.15115518024875466,0.21976361311195144,15.0,1.0,15.999999999999975
866,0.0027951846335150694,0.15113959661124352,0.2197657641577256,15.0,1.0,15.999999999999975
867,0.0027885327231819777,0.15112402418352933,0.21976791802758702,15.0,1.0,15.999999999999975
868,0.002781915939639756,0.15110846302133668,0.2197700747146208,15.0,1.0,15.999999999999975
869,0.0027753340671948764,0.15109291317975618,0.21977223421193112,15.0,1.0,15.999999999999975
870,0.002768786891642903,0.1510773747132353,0.2197743965126419,15.0,1.0,15.999999999999975
871,0.002762274200257278,0.1510618476755988,0.21977656160989692,15.0,1.0,15.999999999999975
872,0.002755795781777674,0.1510463321200361,0.21977872949686036,15.0,1.0,15.999999999999975
873,0.0027493514263991566,0.15103082809911658,0.21978090016671706,15.0,1.0,15.999999999999975
874,0.0027429409257608826,0.15101533566479025,0.21978307361267274,15.0,1.0,15.999999999999975
875,0.0027365640729356796,0.15099985486838896,0.21978524982795472,15.0,1.0,15.999999999999975
876,0.002730220662419233,0.15098438576063583,0.21978742880581179,15.0,1.0,15.999999999999975
877,0.002723910490119742,0.15096892839164447,0.21978961053951462,15.0,1.0,15.999999999999975
878,0.002717633353347476,0.15095348281092658,0.21979179502235618,15.0,1.0,15.999999999999975
879,0.0027113890508048107,0.1509380490673964,0.21979398224765206,15.0,1.0,15.999999999999975
880,0.00270517738257606,0.15092262720936905,0.2197961722087404,15.0,1.0,15.999999999999975
881,0.0026989981501179205,0.1509072172845698,0.2197983648989825,15.0,1.0,15.999999999999975
882,0.002692851156249521,0.15089181934013912,0.21980056031176282,15.0,1.0,15.999999999999975
883,0.002686736205142955,0.1508764334226305,0.2198027584404895,15.0,1.0,15.999999999999975
884,0.0026806531023139883,0.15086105957802137,0.21980495927859414,15.0,1.0,15.999999999999975
885,0.0026746016546125885,0.15084569785171228,0.21980716281953255,15.0,1.0,15.999999999999975
886,0.002668581670213877,0.15083034828853237,0.21980936905678441,15.0,1.0,15.999999999999975
887,0.002662592958609152,0.15081501093274452,0.21981157798385406,15.0,1.0,15.999999999999975
888,0.0026566353305968833,0.15079968582804712,0.21981378959426998,15.0,1.0,15.999999999999975
889,0.0026507085982739676,0.15078437301758157,0.2198160038815858,15.0,1.0,15.999999999999975
890,0.002644812575027013,0.15076907254393,0.21981822083937957,15.0,1.0,15.999999999999975
891,0.002638947075523842,0.15075378444912407,0.21982044046125462,15.0,1.0,15.999999999999975
892,0.002633111915705116,0.15073850877465247,0.21982266274083948,15.0,1.0,15.999999999999975
893,0.0026273069127757745,0.15072324556145342,0.21982488767178796,15.0,1.0,15.999999999999975
894,0.002621531885196983,0.15070799484992867,0.21982711524777934,15.0,1.0,15.999999999999975
895,0.0026157866526779847,0.1506927566799446,0.21982934546251848,15.0,1.0,15.999999999999975
896,0.002610071036167904,0.15067753109083332,0.21983157830973596,15.0,1.0,15.999999999999975
897,0.0026043848578480187,0.15066231812139827,0.21983381378318834,15.0,1.0,15.999999999999975
898,0.002598727941123642,0.15064711780992152,0.21983605187665786,15.0,1.0,15.999999999999975
899,0.002593100110616657,0.1506319301941634,0.21983829258395307,15.0,1.0,15.999999999999975
900,0.0025875011921575627,0.1506167553113633,0.21984053589890865,15.0,1.0,15.999999999999975
901,0.0025819310127780347,0.1506015931982528,0.21984278181538527,15.0,1.0,15.999999999999975
902,0.0025763894007033994,0.15058644389104975,0.21984503032727024,15.0,1.0,15.999999999999975
903,0.0025708761853452254,0.15057130742547017,0.2198472814284771,15.0,1.0,15.999999999999975
904,0.0025653911972938624,0.15055618383672598,0.21984953511294572,15.0,1.0,15.999999999999975
905,0.002559934268311346,0.15054107315952944,0.2198517913746429,15.0,1.0,15.999999999999975
906,0.0025545052313239933,0.15052597542810164,0.21985405020756169,15.0,1.0,15.999999999999975
907,0.00254910392041543,0.15051089067616807,0.21985631160572183,15.0,1.0,15.999999999999975
908,0.002543730170819482,0.15049581893697345,0.21985857556316996,15.0,1.0,15.999999999999975
909,0.0025383838189131955,0.15048076024327325,0.2198608420739792,15.0,1.0,15.999999999999975
910,0.0025330647022098725,0.15046571462734445,0.21986311113224977,15.0,1.0,15.999999999999975
911,0.0025277726593523333,0.15045068212099053,0.2198653827321083,15.0,1.0,15.999999999999975
912,0.0025225075301060565,0.15043566275553855,0.2198676568677086,15.0,1.0,15.999999999999975
913,0.0025172691553523568,0.15042065656184797,0.21986993353323123,15.0,1.0,15.999999999999975
914,0.0025120573770819705,0.15040566357031235,0.21987221272288363,15.0,1.0,15.999999999999975
915,0.0025068720383880977,0.15039068381086224,0.21987449443090015,15.0,1.0,15.999999999999975
916,0.002501712983460222,0.15037571731297272,0.21987677865154212,15.0,1.0,15.999999999999975
917,0.0024965800575774246,0.15036076410565935,0.21987906537909774,15.0,1.0,15.999999999999975
918,0.0024914731071019073,0.1503458242174879,0.21988135460788208,15.0,1.0,15.999999999999975
919,0.0024863919794727695,0.15033089767657748,0.21988364633223725,15.0,1.0,15.999999999999975
920,0.002481336523199632,0.15031598451060071,0.21988594054653224,15.0,1.0,15.999999999999975
921,0.002476306587856276,0.1503010847467923,0.21988823724516285,15.0,1.0,15.999999999999975
922,0.002471302024074534,0.150286198411944,0.21989053642255213,15.0,1.0,15.999999999999975
923,0.002466322683538122,0.1502713255324153,0.2198928380731495,15.0,1.0,15.999999999999975
924,0.0024613684189764406,0.1502564661341348,0.21989514219143166,15.0,1.0,15.999999999999975
