step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
452,11.944796457162479,11.93449798596269,0.03354557949803258,0.07773207817649332,0.22939218438453163,19.0,1.0,19.99999999999997
453,11.936538501159529,11.926234282169956,0.03334804738648052,0.07762990965636148,0.22941088557708014,19.0,1.0,19.99999999999997
454,11.928280181472445,11.917970179720513,0.03315276002780021,0.0775294074997831,0.22942955465729184,19.0,1.0,19.99999999999997
455,11.920021503069725,11.909705683992506,0.03295969708839754,0.07743054482440988,0.22944818989702043,19.0,1.0,19.99999999999997
456,11.91176247086413,11.901440800301001,0.03276883795061708,0.07733329515643118,0.22946678960129122,19.0,1.0,19.99999999999997
457,11.903503089713302,11.893175533898749,0.03258016155590944,0.07723763242554675,0.22948535210746834,19.0,1.0,19.99999999999997
458,11.895243364420349,11.88490988997692,0.032393646246933784,0.07714353095996715,0.22950387578444043,19.0,1.0,19.99999999999997
459,11.886983299734421,11.876643873665857,0.03220926961302163,0.07705096548144415,0.22952235903182358,19.0,1.0,19.99999999999997
460,11.87872290035133,11.86837749003581,0.03202700834369475,0.07695991110033651,0.2295408002791834,19.0,1.0,19.99999999999997
461,11.870462170914077,11.860110744097632,0.03184683809497124,0.07687034331070301,0.229559197985276,19.0,1.0,19.99999999999997
462,11.862201116013484,11.851843640803525,0.03166873337298317,0.07678223798542753,0.22957755063730714,19.0,1.0,19.99999999999997
463,11.853939740188709,11.843576185047713,0.031492667438950295,0.07669557137138411,0.22959585675021113,19.0,1.0,19.99999999999997
464,11.84567804792785,11.835308381667168,0.03131861223882213,0.07661032008462623,0.22961411486594835,19.0,1.0,19.99999999999997
465,11.837416043668473,11.827040235442281,0.031146538360806407,0.0765264611056142,0.22963232355282487,19.0,1.0,19.99999999999997
466,11.82915373179819,11.818771751097533,0.030976415027755833,0.07644397177447734,0.2296504814048539,19.0,1.0,19.99999999999997
467,11.820891116655188,11.81050293330219,0.030808210101317117,0.07636282978631138,0.22966858704110402,19.0,1.0,19.99999999999997
468,11.812628202528785,11.802233786670953,0.03064189012151139,0.07628301318650649,0.22968663910506112,19.0,1.0,19.99999999999997
469,11.804364993659956,11.793964315764612,0.03047742037509074,0.0762045003661172,0.22970463626401424,19.0,1.0,19.99999999999997
470,11.79610149424189,11.785694525090694,0.0303147649867515,0.07612727005726472,0.22972257720846226,19.0,1.0,19.99999999999997
471,11.787837708420495,11.777424419104115,0.03015388703027173,0.07605130132857366,0.22974046065154163,19.0,1.0,19.99999999999997
472,11.779573640294945,11.769154002207795,0.02999474865625084,0.07597657358065137,0.22975828532847284,19.0,1.0,19.99999999999997
473,11.771309293918174,11.760883278753296,0.02983731123297719,0.07590306654159618,0.22977604999602663,19.0,1.0,19.99999999999997
474,11.76304467329741,11.752612253041438,0.029681535496971674,0.0758307602625546,0.22979375343200842,19.0,1.0,19.99999999999997
475,11.754779782394676,11.744340929322899,0.029527381709906965,0.07575963511330282,0.22981139443476067,19.0,1.0,19.99999999999997
476,11.746514625127313,11.736069311798827,0.029374809818825266,0.07568967177787603,0.2298289718226839,19.0,1.0,19.99999999999997
477,11.738249205368438,11.727797404621443,0.029223779616838495,0.07562085125023474,0.22984648443377442,19.0,1.0,19.99999999999997
478,11.729983526947493,11.719525211894608,0.02907425090175484,0.07555315482996401,0.22986393112518042,19.0,1.0,19.99999999999997
479,11.721717593650691,11.711252737674425,0.028926183630335157,0.07548656411801709,0.22988131077277468,19.0,1.0,19.99999999999997
480,11.713451409221532,11.702979985969803,0.028779538066126507,0.07542106101249892,0.22989862227074426,19.0,1.0,19.99999999999997
481,11.705184977361272,11.694706960743025,0.02863427491906203,0.07535662770448451,0.22991586453119697,19.0,1.0,19.99999999999997
482,11.696918301729394,11.686433665910316,0.02849035547526286,0.07529324667388017,0.2299330364837843,19.0,1.0,19.99999999999997
483,11.688651385944102,11.678160105342391,0.028347741715734943,0.07523090068532419,0.22995013707534026,19.0,1.0,19.99999999999997
484,11.680384233582759,11.669886282865008,0.028206396422927483,0.07516957278412388,0.2299671652695364,19.0,1.0,19.99999999999997
485,11.672116848182384,11.661612202259498,0.028066283274409826,0.07510924629223911,0.22998412004655222,19.0,1.0,19.99999999999997
486,11.663849233240079,11.653337867263318,0.027927366923219805,0.07504990480430024,0.23000100040276078,19.0,1.0,19.99999999999997
487,11.655581392213508,11.645063281570554,0.02778961306473775,0.07499153218366927,0.23001780535042957,19.0,1.0,19.99999999999997
488,11.64731332852134,11.636788448832473,0.027652988490221436,0.07493411255854035,0.23003453391743603,19.0,1.0,19.99999999999997
489,11.639045045543684,11.62851337265802,0.027517461127405395,0.07487763031808221,0.23005118514699732,19.0,1.0,19.99999999999997
490,11.630776546622547,11.620238056614326,0.027383000068793295,0.07482207010861866,0.2300677580974145,19.0,1.0,19.99999999999997
491,11.622507835062258,11.611962504227224,0.027249575588464792,0.0747674168298521,0.23008425184182985,19.0,1.0,19.99999999999997
492,11.614238914129912,11.603686718981736,0.02711715914835916,0.07471365563112396,0.2301006654679987,19.0,1.0,19.99999999999997
493,11.605969787055793,11.595410704322568,0.026985723395101597,0.07466077190772173,0.23011699807807343,19.0,1.0,19.99999999999997
494,11.597700457033794,11.587134463654596,0.026855242148489417,0.07460875129722067,0.23013324878840094,19.0,1.0,19.99999999999997
495,11.589430927221844,11.578858000343352,0.026725690382774447,0.07455757967586964,0.23014941672933192,19.0,1.0,19.99999999999997
496,11.58116120074233,11.57058131771549,0.02659704420185751,0.0745072431550149,0.23016550104504355,19.0,1.0,19.99999999999997
497,11.572891280682482,11.562304419059256,0.02646928080946826,0.07445772807756644,0.23018150089337244,19.0,1.0,19.99999999999997
498,11.564621170094826,11.554027307624951,0.026342378475333543,0.07440902101450468,0.2301974154456606,19.0,1.0,19.99999999999997
499,11.556350871997541,11.545749986625394,0.02621631649825873,0.07436110876142599,0.23021324388661144,19.0,1.0,19.99999999999997
500,11.548080389374888,11.537472459236364,0.026091075166955364,0.07431397833512941,0.23022898541415718,19.0,1.0,19.99999999999997
501,11.5398097251776,11.529194728597066,0.025966635719352333,0.07426761697024441,0.23024463923933686,19.0,1.0,19.99999999999997
502,11.531538882323265,11.520916797810544,0.02584298030103646,0.07422201211589428,0.2302602045861844,19.0,1.0,19.99999999999997
503,11.52326786369672,11.51263866994414,0.025720091923370925,0.07417715143240579,0.23027568069162627,19.0,1.0,19.99999999999997
504,11.514996672150433,11.50436034802992,0.02559795442705688,0.07413302278825674,0.23029106680540257,19.0,1.0,19.99999999999997
505,11.506725310504873,11.496081835065091,0.02547655245343996,0.07408961425755003,0.23030636219002848,19.0,1.0,19.99999999999997
506,11.498453781548882,11.487803134012431,0.025355871377507395,0.07404691411654986,0.23032156612069674,19.0,1.0,19.99999999999997
507,11.490182088040063,11.479524247800708,0.025235897270096758,0.07400491084029681,0.2303366778851916,19.0,1.0,19.99999999999997
508,11.481910232705141,11.471245179325066,0.025116616862900214,0.07396359309936067,0.23035169678381986,19.0,1.0,19.99999999999997
509,11.473638218240335,11.46296593144747,0.024998017513668286,0.07392294975669317,0.23036662212935427,19.0,1.0,19.99999999999997
510,11.465366047311731,11.45468650699708,0.02488008717220053,0.07388296986455789,0.2303814532469868,19.0,1.0,19.99999999999997
511,11.457093722555612,11.446406908770644,0.024762814347477964,0.07384364266151297,0.23039618947429197,19.0,1.0,19.99999999999997
512,11.448821246578841,11.438127139532911,0.02464618807614201,0.07380495756945006,0.23041083016119757,19.0,1.0,19.99999999999997
513,11.440548621959188,11.429847202017001,0.024530197892434456,0.07376690419067161,0.23042537466996244,19.0,1.0,19.99999999999997
514,11.432275851245695,11.421567098924791,0.024414833799646183,0.0737294723050224,0.23043982237516147,19.0,1.0,19.99999999999997
515,11.424002936959008,11.4132868329273,0.024300086243086664,0.07369265186704622,0.23045417266367652,19.0,1.0,19.99999999999997
516,11.41572988159171,11.405006406665049,0.024185946084556206,0.0736564330031937,0.23046842493469294,19.0,1.0,19.99999999999997
517,11.407456687608676,11.396725822748442,0.02407240457828469,0.07362080600906079,0.23048257859970198,19.0,1.0,19.99999999999997
518,11.399183357447384,11.388445083758121,0.023959453348290666,0.07358576134666998,0.23049663308250784,19.0,1.0,19.99999999999997
519,11.390909893518254,11.380164192245333,0.02384708436710563,0.07355128964178267,0.2305105878192399,19.0,1.0,19.99999999999997
520,11.38263629820498,11.371883150732284,0.023735289950711426,0.07351738168125252,0.23052444225833948,19.0,1.0,19.99999999999997
521,11.374362573864875,11.363601961712494,0.02362406277692301,0.0734840284104131,0.2305381958604777,19.0,1.0,19.99999999999997
522,11.36608872282918,11.355320627651128,0.02351339579361566,0.07345122093050248,0.23055184809862356,19.0,1.0,19.99999999999997
523,11.357814747403358,11.347039150985358,0.02340328220541622,0.07341895049611903,0.2305653984581113,19.0,1.0,19.99999999999997
524,11.349540649867423,11.3387575341247,0.02329371546610181,0.07338720851271859,0.2305788464366956,19.0,1.0,19.99999999999997
525,11.341266432476221,11.330475779451332,0.023184689268795834,0.07335598653414219,0.23059219154460073,19.0,1.0,19.99999999999997
526,11.332992097459739,11.322193889320454,0.023076197535213328,0.07332527626017868,0.2306054333045666,19.0,1.0,19.99999999999997
527,11.324717647023412,11.313911866060582,0.022968234404667703,0.07329506953416522,0.23061857125189406,19.0,1.0,19.99999999999997
528,11.316443083348414,11.305629711973898,0.022860794223242796,0.07326535834061669,0.2306316049344899,19.0,1.0,19.99999999999997
529,11.30816840859195,11.297347429336558,0.022753871533344454,0.07323613480289388,0.2306445339129137,19.0,1.0,19.99999999999997
530,11.299893624887558,11.289065020399004,0.022647461063741135,0.07320739118089864,0.23065735776042418,19.0,1.0,19.99999999999997
531,11.291618734345377,11.280782487386288,0.02254155772014081,0.07317911986880914,0.23067007606302756,19.0,1.0,19.99999999999997
532,11.28334373905246,11.272499832498363,0.022436156576313367,0.07315131339284116,0.23068268841952644,19.0,1.0,19.99999999999997
533,11.27506864107303,11.264217057910408,0.02233125286575069,0.07312396440904899,0.23069519444157033,19.0,1.0,19.99999999999997
534,11.266793442448776,11.255934165773112,0.022226841973843003,0.07309706570115088,0.23070759375370548,19.0,1.0,19.99999999999997
535,11.258518145199119,11.247651158212971,0.022122919430546995,0.07307061017839021,0.23071988599342688,19.0,1.0,19.99999999999997
536,11.25024275132149,11.239368037332603,0.02201948090351641,0.07304459087342632,0.23073207081122965,19.0,1.0,19.99999999999997
537,11.241967262791604,11.231084805211015,0.021916522191667998,0.07301900094025937,0.23074414787066022,19.0,1.0,19.99999999999997
538,11.233691681563712,11.222801463903894,0.021814039219154306,0.07299383365218072,0.23075611684836903,19.0,1.0,19.99999999999997
539,11.225416009570882,11.214518015443902,0.021712028030078653,0.07296908239975797,0.23076797743416208,19.0,1.0,19.99999999999997
540,11.217140248725254,11.206234461840946,0.02161048479055045,0.07294474068884853,0.23077972933108196,19.0,1.0,19.99999999999997
541,11.208864400918284,11.197950805082453,0.0215094057756711,0.07292080213864181,0.23079137225545565,19.0,1.0,19.99999999999997
542,11.200588468021014,11.18966704713365,0.02140878736172607,0.07289726047973218,0.23080290593693126,19.0,1.0,19.99999999999997
543,11.19231245188433,11.181383189937836,0.02130862602322872,0.07287410955221933,0.2308143301185186,19.0,1.0,19.99999999999997
544,11.184036354339195,11.17309923541664,0.02120891832966074,0.07285134330384019,0.23082564455663207,19.0,1.0,19.99999999999997
545,11.17576017719691,11.164815185470285,0.021109660942120304,0.0728289557881258,0.23083684902113383,19.0,1.0,19.99999999999997
546,11.16748392224935,11.156531041977862,0.021010850609998483,0.07280694116258858,0.23084794329537697,19.0,1.0,19.99999999999997
547,11.159207591269197,11.148246806797578,0.02091248416774833,0.07278529368693287,0.23085892717624718,19.0,1.0,19.99999999999997
548,11.150931186010215,11.139962481766997,0.02081455853178094,0.07276400772130226,0.23086980047420388,19.0,1.0,19.99999999999997
549,11.142654708207429,11.131678068703321,0.020717070697504555,0.07274307772454025,0.23088056301331886,19.0,1.0,19.99999999999997
550,11.134378159577405,11.123393569403618,0.0206200177365093,0.07272249825249094,0.23089121463131335,19.0,1.0,19.99999999999997
551,11.126101541818468,11.115108985645067,0.020523396793897544,0.07270226395631883,0.23090175517959294,19.0,1.0,19.99999999999997
552,11.117824856610905,11.106824319185211,0.020427205085969256,0.07268236958085171,0.23091218452328077,19.0,1.0,19.99999999999997
553,11.109548105617236,11.098539571762187,0.020331439898981524,0.07266280996296065,0.23092250254125335,19.0,1.0,19.99999999999997
554,11.101271290482389,11.090254745094978,0.020236098585113015,0.0726435800299509,0.23093270912616598,19.0,1.0,19.99999999999997
555,11.09299441283395,11.081969840883618,0.02014117856018744,0.07262467479799077,0.23094280418447546,19.0,1.0,19.99999999999997
556,11.084717474282371,11.07368486080946,0.02004667730183706,0.07260608937055518,0.2309527876364609,19.0,1.0,19.99999999999997
557,11.076440476421183,11.065399806535373,0.01995259234768657,0.07258781893690157,0.23096265941624128,19.0,1.0,19.99999999999997
558,11.068163420827219,11.05711467970599,0.019858921293583347,0.07256985877056431,0.2309724194717912,19.0,1.0,19.99999999999997
559,11.0598863090608,11.048829481947912,0.019765661791887802,0.07255220422787519,0.2309820677649529,19.0,1.0,19.99999999999997
560,11.051609142665969,11.040544214869954,0.019672811549828577,0.07253485074650715,0.2309916042714459,19.0,1.0,19.99999999999997
561,11.043331923170683,11.032258880063328,0.019580368327924848,0.07251779384404128,0.2310010289808725,19.0,1.0,19.99999999999997
562,11.035054652087007,11.02397347910189,0.019488329938473405,0.07250102911655854,0.2310103418967203,19.0,1.0,19.99999999999997
563,11.026777330911338,11.015688013542338,0.01939669424414224,0.07248455223724623,0.231019543036361,19.0,1.0,19.99999999999997
564,11.018499961124581,11.007402484924425,0.019305459157373417,0.07246835895503966,0.2310286324310355,19.0,1.0,19.99999999999997
565,11.010222544192356,10.999116894771165,0.01921462263820415,0.07245244509327377,0.2310376101258463,19.0,1.0,19.99999999999997
566,11.00194508156519,10.990831244589037,0.019124182692676576,0.07243680654836335,0.23104647617975027,19.0,1.0,19.99999999999997
567,10.993667574678705,10.982545535868192,0.01903413737809333,0.07242143928850228,0.23105523066552744,19.0,1.0,19.99999999999997
568,10.98539002495382,10.974259770082657,0.01894448479807144,0.07240633935238258,0.23106387366975575,19.0,1.0,19.99999999999997
569,10.977112433796917,10.965973948690522,0.018855223094603038,0.07239150284793934,0.2310724052928009,19.0,1.0,19.99999999999997
570,10.968834802600039,10.957688073134138,0.018766350448777894,0.07237692595110894,0.23108082564879603,19.0,1.0,19.99999999999997
571,10.96055713274107,10.949402144840322,0.01867786508078823,0.07236260490461477,0.23108913486561578,19.0,1.0,19.99999999999997
572,10.952279425583887,10.941116165220535,0.018589765249524028,0.0723485360167663,0.23109733308484304,19.0,1.0,19.99999999999997
573,10.944001682478582,10.932830135671075,0.018502049251941426,0.07233471566028175,0.2311054204617315,19.0,1.0,19.99999999999997
574,10.935723904761593,10.924544057573266,0.01841471542230757,0.07232114027112939,0.23111339716516247,19.0,1.0,19.99999999999997
575,10.927446093755915,10.916257932293645,0.018327762131383398,0.07230780634739108,0.23112126337759775,19.0,1.0,19.99999999999997
576,10.919168250771232,10.907971761184127,0.018241187785579534,0.07229471044813558,0.2311290192950281,19.0,1.0,19.99999999999997
577,10.910890377104126,10.89968554558221,0.018154990826104965,0.07228184919232279,0.23113666512691686,19.0,1.0,19.99999999999997
578,10.90261247403821,10.891399286811136,0.018069169728118596,0.07226921925771605,0.2311442010961395,19.0,1.0,19.99999999999997
579,10.894334542844316,10.88311298618007,0.017983722999897835,0.07225681737981726,0.2311516274389196,19.0,1.0,19.99999999999997
580,10.886056584780643,10.87482664498428,0.017898649186055795,0.0722446403505744,0.23115894440477366,19.0,1.0,19.99999999999997
581,10.877778601092915,10.866540264505298,0.017813946864344007,0.07223268501724402,0.23116615225644466,19.0,1.0,19.99999999999997
582,10.869500593014553,10.8582538460111,0.01772961464062562,0.07222094828152859,0.2311732512698148,19.0,1.0,19.99999999999997
583,10.861222561766828,10.849967390756264,0.01764565114912886,0.0722094270986678,0.231180241733819,19.0,1.0,19.99999999999997
584,10.852944508559005,10.841680899982148,0.017562055052293503,0.07219811847650978,0.2311871239503558,19.0,1.0,19.99999999999997
585,10.84466643458852,10.83339437491704,0.017478825040379415,0.07218701947457956,0.23119389823419542,19.0,1.0,19.99999999999997
586,10.836388341041106,10.825107816776324,0.0173959598309365,0.07217612720315296,0.23120056491288488,19.0,1.0,19.99999999999997
587,10.828110229090965,10.816821226762652,0.017313458168196155,0.07216543882233707,0.231207124326649,19.0,1.0,19.99999999999997
588,10.819832099900896,10.808534606066084,0.017231318822419454,0.07215495154115958,0.23121357682828758,19.0,1.0,19.99999999999997
589,10.811553954622461,10.800247955864258,0.017149540596995628,0.07214466261667729,0.23121992278304257,19.0,1.0,19.99999999999997
590,10.80327579439611,10.791961277322526,0.01706812233201429,0.07213456935309463,0.23122616256844528,19.0,1.0,19.99999999999997
591,10.794997620351344,10.78367457159414,0.016987062882964477,0.0721246691008955,0.23123229657423147,19.0,1.0,19.99999999999997
592,10.786719433606827,10.775387839820352,0.016906361123123118,0.07211495925599357,0.23123832520224238,19.0,1.0,19.99999999999997
593,10.778441235270552,10.767101083130624,0.016826015945138616,0.07210543725889382,0.2312442488663142,19.0,1.0,19.99999999999997
594,10.770163026439958,10.758814302642717,0.016746026261684394,0.07209610059386451,0.23125006799215836,19.0,1.0,19.99999999999997
595,10.76188480820208,10.750527499462878,0.016666391005567306,0.07208694678813458,0.2312557830172359,19.0,1.0,19.99999999999997
596,10.753606581633678,10.742240674685963,0.01658710912951642,0.0720779734110928,0.23126139439062576,19.0,1.0,19.99999999999997
597,10.745328347801351,10.733953829395583,0.016508179605784955,0.07206917807351101,0.2312669025728885,19.0,1.0,19.99999999999997
598,10.7370501077617,10.72566696466425,0.016429601425643887,0.07206055842677203,0.23127230803592547,19.0,1.0,19.99999999999997
599,10.728771862561427,10.717380081553506,0.016351373598813498,0.07205211216211913,0.23127761126283422,19.0,1.0,19.99999999999997
600,10.720493613237482,10.709093181114065,0.01627349515285907,0.0720438370099102,0.23128281274776014,19.0,1.0,19.99999999999997
601,10.71221536081717,10.700806264385957,0.016195965132567738,0.07203573073889466,0.23128791299574397,19.0,1.0,19.99999999999997
602,10.703937106318296,10.69251933239864,0.01611878259931417,0.07202779115549426,0.23129291252256642,19.0,1.0,19.99999999999997
603,10.69565885074927,10.684232386171155,0.016041946630422948,0.07202001610310108,0.23129781185458867,19.0,1.0,19.99999999999997
604,10.687380595109236,10.675945426712246,0.01596545631852817,0.07201240346138851,0.23130261152859016,19.0,1.0,19.99999999999997
605,10.679102340388187,10.667658455020488,0.015889310770934358,0.07200495114563253,0.23130731209160257,19.0,1.0,19.99999999999997
606,10.670824087567087,10.659371472084414,0.015813509108978,0.07199765710604308,0.2313119141007411,19.0,1.0,19.99999999999997
607,10.662545837617984,10.65108447888265,0.015738050467392142,0.07199051932711427,0.2313164181230322,19.0,1.0,19.99999999999997
608,10.654267591504121,10.642797476384029,0.015662933993672745,0.07198353582697771,0.2313208247352387,19.0,1.0,19.99999999999997
609,10.645989350180068,10.634510465547724,0.01558815884744899,0.07197670465677418,0.23132513452368186,19.0,1.0,19.99999999999997
610,10.637711114591808,10.626223447323351,0.015513724200619588,0.0719700239001936,0.23132934808404773,19.0,1.0,19.99999999999997
611,10.629432885676938,10.617936422651121,0.015439629251815232,0.07196349167619492,0.23133346602094612,19.0,1.0,19.99999999999997
612,10.621154664364765,10.60964939246193,0.0153658732103276,0.07195710613827988,0.23133748894772505,19.0,1.0,19.99999999999997
613,10.612876451576408,10.601362357677486,0.015292455289477178,0.07195086547245165,0.23134141748639037,19.0,1.0,19.99999999999997
614,10.604598248224848,10.593075319210428,0.015219374708654563,0.07194476789577685,0.23134525226748126,19.0,1.0,19.99999999999997
615,10.596320055215056,10.584788277964439,0.015146630694121635,0.0719388116553077,0.23134899392991753,19.0,1.0,19.99999999999997
616,10.588041873444075,10.576501234834362,0.015074222479145322,0.07193299502723,0.23135264312082868,19.0,1.0,19.99999999999997
617,10.579763703801124,10.568214190706303,0.015002149303778176,0.07192731631613561,0.2313562004953714,19.0,1.0,19.99999999999997
618,10.571485547167693,10.559927146457754,0.014930410414455397,0.07192177385438094,0.23135966671653835,19.0,1.0,19.99999999999997
619,10.563207404417643,10.551640102957691,0.014859005063500167,0.0719163660014981,0.23136304245496223,19.0,1.0,19.99999999999997
620,10.554929276417308,10.543353061066693,0.014787932508585361,0.07191109114364094,0.2313663283887146,19.0,1.0,19.99999999999997
621,10.546651164025583,10.535066021637032,0.014717192012179175,0.07190594769305486,0.23136952520310228,19.0,1.0,19.99999999999997
622,10.538373068094046,10.52677898551281,0.014646782853299792,0.07190093408670829,0.23137263359038984,19.0,1.0,19.99999999999997
623,10.530094989467134,10.518491953530019,0.014576704348363464,0.07189604878348266,0.2313756542493924,19.0,1.0,19.99999999999997
624,10.521816928982187,10.510204926516687,0.01450695580121179,0.07189129026488271,0.2313785878853543,19.0,1.0,19.99999999999997
625,10.513538887469526,10.501917905292958,0.014437536506639892,0.07188665703546276,0.2313814352098088,19.0,1.0,19.99999999999997
626,10.505260865752534,10.49363089067119,0.014368445754911424,0.07188214762288847,0.23138419694041112,19.0,1.0,19.99999999999997
627,10.496982864647721,10.485343883456066,0.014299682834086423,0.07187776057779569,0.23138687380075126,19.0,1.0,19.99999999999997
628,10.488704884964815,10.477056884444687,0.0142312470311241,0.0718734944735195,0.2313894665201568,19.0,1.0,19.99999999999997
629,10.480426927506853,10.468769894426663,0.014163137632416802,0.07186934790576834,0.23139197583349128,19.0,1.0,19.99999999999997
630,10.472148993070254,10.46048291418423,0.014095353923666695,0.07186531949225468,0.2313944024809434,19.0,1.0,19.99999999999997
631,10.463871082444909,10.452195944492313,0.01402789518964589,0.07186140787230984,0.23139674720781203,19.0,1.0,19.99999999999997
632,10.455593196414268,10.443908986118657,0.013960760713918923,0.07185761170649417,0.23139901076428965,19.0,1.0,19.99999999999997
633,10.447315335755412,10.435622039823883,0.013893949778502617,0.07185392967620331,0.23140119390524475,19.0,1.0,19.99999999999997
634,10.439037501239156,10.427335106361605,0.013827461663498908,0.07185036048327872,0.231403297390004,19.0,1.0,19.99999999999997
635,10.430759693630105,10.419048186478516,0.01376129564671769,0.07184690284962021,0.23140532198213337,19.0,1.0,19.99999999999997
636,10.422481913686752,10.410761280914466,0.013695451003303685,0.07184355551680698,0.23140726844921983,19.0,1.0,19.99999999999997
637,10.41420416216159,10.402474390402572,0.013629927085710754,0.0718403172457245,0.23140913756250187,19.0,1.0,19.99999999999997
638,10.405926439801227,10.39418751566928,0.013564723345906953,0.07183718681619423,0.23141093009645225,19.0,1.0,19.99999999999997
639,10.397648747346445,10.385900657434465,0.01349983915768417,0.07183416302661286,0.23141264682869297,19.0,1.0,19.99999999999997
640,10.38937108553224,10.377613816411532,0.013435273844686957,0.07183124469360004,0.23141428853986443,19.0,1.0,19.99999999999997
641,10.381093455087901,10.36932699330746,0.013371026698989725,0.07182843065164177,0.23141585601346204,19.0,1.0,19.99999999999997
642,10.372815856737075,10.361040188822926,0.013307096991876304,0.07182571975275856,0.2314173500356527,19.0,1.0,19.99999999999997
643,10.364538291197816,10.352753403652374,0.01324348398006367,0.07182311086616203,0.23141877139507952,19.0,1.0,19.99999999999997
644,10.356260759182685,10.344466638484079,0.013180186909264141,0.07182060287793247,0.2314201208826591,19.0,1.0,19.99999999999997
645,10.347983261398802,10.336179894000251,0.01311720501620107,0.0718181946906948,0.23142139929137526,19.0,1.0,19.99999999999997
646,10.339705798547921,10.327893170877111,0.013054537529727708,0.07181588522330123,0.23142260741607124,19.0,1.0,19.99999999999997
647,10.331428371326497,10.319606469784954,0.01299218367143055,0.07181367341052693,0.2314237460532401,19.0,1.0,19.99999999999997
648,10.323150980425757,10.311319791388255,0.012930142655941479,0.07181155820276176,0.23142481600081669,19.0,1.0,19.99999999999997
649,10.314873626531774,10.30303313634571,0.012868413691087483,0.07180953856571773,0.23142581805796897,19.0,1.0,19.99999999999997
650,10.30659631032552,10.294746505310341,0.012806995977956679,0.07180761348013455,0.23142675302489132,19.0,1.0,19.99999999999997
651,10.29831903248295,10.28645989892956,0.012745888710922196,0.07180578194149348,0.23142762170259915,19.0,1.0,19.99999999999997
652,10.290041793675055,10.278173317845248,0.012685091077652703,0.07180404295973922,0.23142842489272436,19.0,1.0,19.99999999999997
653,10.281764594567937,10.26988676269382,0.012624602259122281,0.07180239555900672,0.2314291633973134,19.0,1.0,19.99999999999997
654,10.273487435822862,10.261600234106306,0.012564421429630379,0.0718008387773465,0.23142983801862638,19.0,1.0,19.99999999999997
655,10.265210318096337,10.253313732708415,0.012504547756834392,0.07179937166646458,0.23143044955893874,19.0,1.0,19.99999999999997
656,10.256933242040164,10.245027259120615,0.012444980401800339,0.0717979932914649,0.23143099882034474,19.0,1.0,19.99999999999997
657,10.248656208301508,10.2367408139582,0.012385718519069677,0.07179670273059173,0.23143148660456273,19.0,1.0,19.99999999999997
658,10.240379217522946,10.228454397831355,0.012326761256746165,0.07179549907498528,0.2314319137127436,19.0,1.0,19.99999999999997
659,10.232102270342553,10.220168011345226,0.012268107756599582,0.0717943814284378,0.23143228094528026,19.0,1.0,19.99999999999997
660,10.223825367393937,10.211881655099996,0.012209757154188036,0.07179334890714809,0.23143258910162084,19.0,1.0,19.99999999999997
661,10.215548509306306,10.203595329690938,0.012151708578998147,0.07179240063949982,0.23143283898008363,19.0,1.0,19.99999999999997
662,10.207271696704534,10.195309035708494,0.012093961154601204,0.07179153576581758,0.23143303137767438,19.0,1.0,19.99999999999997
663,10.198994930209217,10.187022773738333,0.012036513998826083,0.07179075343815405,0.2314331670899069,19.0,1.0,19.99999999999997
664,10.190718210436719,10.178736544361412,0.011979366223946823,0.07179005282006538,0.23143324691062614,19.0,1.0,19.99999999999997
665,10.18244153799924,10.17045034815406,0.011922516936884231,0.07178943308639162,0.23143327163183366,19.0,1.0,19.99999999999997
666,10.174164913504875,10.162164185688008,0.011865965239421322,0.07178889342305214,0.23143324204351648,19.0,1.0,19.99999999999997
667,10.165888337557657,10.15387805753049,0.011809710228429698,0.07178843302683215,0.23143315893347824,19.0,1.0,19.99999999999997
668,10.157611810757622,10.145591964244268,0.01175375099610788,0.07178805110518327,0.2314330230871738,19.0,1.0,19.99999999999997
669,10.14933533370086,10.13730590638772,0.011698086630228805,0.07178774687602514,0.23143283528754693,19.0,1.0,19.99999999999997
670,10.141058906979563,10.12901988451489,0.0116427162143964,0.0717875195675452,0.23143259631487018,19.0,1.0,19.99999999999997
671,10.132782531182091,10.120733899175542,0.011587638828308582,0.0717873684180151,0.23143230694658937,19.0,1.0,19.99999999999997
672,10.12450620689301,10.11244795091523,0.011532853548027092,0.07178729267559662,0.23143196795716908,19.0,1.0,19.99999999999997
673,10.116229934693155,10.104162040275357,0.011478359446252081,0.0717872915981633,0.231431580117944,19.0,1.0,19.99999999999997
674,10.107953715159677,10.095876167793211,0.011424155592599152,0.07178736445311944,0.23143114419697117,19.0,1.0,19.99999999999997
675,10.099677548866088,10.087590334002059,0.011370241053879876,0.07178751051721989,0.23143066095888654,19.0,1.0,19.99999999999997
676,10.091401436382325,10.079304539431165,0.011316614894382338,0.07178772907640547,0.23143013116476532,19.0,1.0,19.99999999999997
677,10.083125378274783,10.071018784605872,0.011263276176151298,0.071788019425627,0.23142955557198402,19.0,1.0,19.99999999999997
678,10.074849375106371,10.062733070047644,0.011210223959266711,0.07178838086868645,0.2314289349340879,19.0,1.0,19.99999999999997
679,10.06657342743657,10.05444739627413,0.0111574573021188,0.07178881271806899,0.23142827000066044,19.0,1.0,19.99999999999997
